stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,59.909,2.023,0.000,0,9,4146162393.699,458270615.624,76
refined,80.530,2.023,0.000,0,9,4146162393.699,350852121.798,76
