stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,81.053,2.023,0.000,0,9,3315862736.644,278930493.313,76
refined,176.098,2.023,0.000,0,9,3315862736.644,134490682.905,76
