stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.618,"[-2.547, -0.689]",0.929,-3.476,0.001
norefined,c,-7.802,"[-12.02, -3.584]",4.218,-3.692,0.000
norefined,s,-3.864,"[-6.204, -1.523]",2.341,-3.295,0.002
norefined,k0,-0.780,"[-1.798, 0.238]",1.018,-1.529,0.131
norefined,k1,0.849,"[-0.87, 2.568]",1.719,0.985,0.328
norefined,k2,-0.503,"[-1.645, 0.639]",1.142,-0.879,0.382
norefined,k3,0.661,"[-0.228, 1.55]",0.889,1.483,0.143
norefined,k4,-1.058,"[-2.271, 0.155]",1.213,-1.741,0.086
norefined,k5,0.238,"[-0.626, 1.102]",0.864,0.549,0.585
refined,tt,-1.197,"[-1.573, -0.821]",0.376,-6.351,0.000
refined,c,-6.606,"[-8.584, -4.628]",1.978,-6.665,0.000
refined,s,-3.324,"[-4.331, -2.318]",1.007,-6.591,0.000
refined,k0,-0.173,"[-0.852, 0.505]",0.679,-0.510,0.612
refined,k1,0.140,"[-0.734, 1.015]",0.875,0.320,0.750
refined,k2,-0.096,"[-0.754, 0.561]",0.657,-0.293,0.770
refined,k3,0.028,"[-0.522, 0.578]",0.550,0.102,0.919
refined,k4,0.144,"[-0.416, 0.704]",0.560,0.513,0.610
refined,k5,-0.254,"[-0.717, 0.21]",0.463,-1.093,0.278
