stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,96.815,1.765,0.000,57,0,9,2962650969.513,154685176.589
refined,350.484,1.765,0.000,57,0,9,2962650969.513,44407121.271
