stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.580,-6.105,-2.500,0.117,-0.809,-1.739,0.915,1.260,0.841,190360994.109,0.423
norefined,2,-2.202,-6.148,-2.757,0.124,-0.912,-1.830,0.830,1.155,0.794,96083045.202,0.358
norefined,3,-1.773,-6.189,-2.979,0.087,-0.966,-1.884,0.782,1.098,0.752,55897077.507,0.286
norefined,4,-1.307,-6.243,-3.138,0.064,-0.945,-1.855,0.737,1.115,0.726,39834601.393,0.209
norefined,5,-1.601,-6.299,-3.041,0.222,-0.911,-1.551,0.688,1.274,0.655,41725509.299,0.254
norefined,6,-1.130,-6.361,-3.183,0.195,-0.889,-1.537,0.639,1.272,0.624,35329224.671,0.178
norefined,7,-1.546,-6.362,-3.101,0.324,-0.874,-1.346,0.562,1.353,0.554,36965485.982,0.243
norefined,8,-1.071,-6.436,-3.218,0.276,-0.856,-1.347,0.525,1.334,0.522,32577882.437,0.166
norefined,9,-1.506,-6.431,-3.132,0.389,-0.832,-1.179,0.454,1.386,0.460,34285143.305,0.234
norefined,10,-1.031,-6.511,-3.235,0.322,-0.819,-1.199,0.426,1.351,0.429,30965494.082,0.158
refined,11,-1.031,-6.511,-3.235,0.322,-0.819,-1.199,0.426,1.351,0.429,30965494.082,0.158
refined,12,-1.025,-6.089,-2.903,0.051,-0.561,0.632,-0.502,-0.445,0.541,24181342.574,0.168
refined,13,-1.141,-7.084,-3.294,0.314,-0.376,-0.266,-0.549,0.562,0.878,21889000.208,0.161
refined,14,-1.766,-9.814,-4.977,-0.217,-0.982,1.023,-1.232,-0.828,2.125,21242519.353,0.180
refined,15,-3.751,-19.236,-11.203,-0.928,-1.230,2.026,-3.515,-1.437,6.389,18148064.630,0.195
refined,16,-8.254,-40.892,-25.535,-2.659,-1.796,2.868,-8.297,-3.034,13.963,17139924.621,0.202
refined,17,-8.397,-40.009,-24.613,-5.810,2.110,0.226,-10.257,1.591,16.155,18776593.256,0.210
refined,18,4.735,19.690,14.920,11.140,-7.020,5.928,6.359,-11.879,-11.841,2143385942.625,0.240
refined,19,-23.448,-106.937,-60.994,-14.777,23.258,-36.927,-35.707,40.916,93.209,297452596.480,0.219
refined,20,4315.391,18776.192,11431.928,2722.533,-4143.564,6389.768,5357.191,-6575.929,-17076.709,2153961390.615,0.230
