stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,32.574,1.727,0.000,0,9,3379753373.533,628713363.551,76
refined,37.851,1.727,0.000,0,9,3379753373.533,555477629.261,76
