attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.849,"[-1.955, 0.257]",1.106,-1.533,0.130,10,0.800,751013772.326,0.224,-1.000,0.151,1,0,fn
c,-7.640,"[-16.911, 1.632]",9.272,-1.645,0.105,10,0.800,751013772.326,0.224,-6.000,-1.640,1,0,fn
s,-3.630,"[-8.449, 1.19]",4.820,-1.503,0.138,10,0.800,751013772.326,0.224,-3.000,-0.630,1,0,fn
k0,0.030,"[-1.97, 2.031]",2.000,0.030,0.976,10,0.800,751013772.326,0.224,0.000,0.030,0,0,fp
k1,-0.586,"[-3.235, 2.064]",2.650,-0.441,0.661,10,0.800,751013772.326,0.224,0.000,-0.586,0,0,fp
k2,0.167,"[-2.382, 2.715]",2.549,0.131,0.897,10,0.800,751013772.326,0.224,0.000,0.167,0,0,fp
k3,2.076,"[-0.712, 4.864]",2.788,1.486,0.142,10,0.800,751013772.326,0.224,0.000,2.076,0,0,fp
k4,0.681,"[-1.277, 2.639]",1.958,0.694,0.490,10,0.800,751013772.326,0.224,0.000,0.681,0,0,fp
k5,0.731,"[-1.076, 2.538]",1.807,0.808,0.422,10,0.800,751013772.326,0.224,0.000,0.731,0,0,fp
vot,0.111,,,,,10,0.800,751013772.326,0.224,0.167,-0.055,0,0,fn
tt,-0.294,"[-0.396, -0.192]",0.102,-5.745,0.000,10,0.900,228704056.148,0.138,-1.000,0.706,0,0,fn
c,-1.930,"[-2.59, -1.269]",0.661,-5.830,0.000,10,0.900,228704056.148,0.138,-6.000,4.070,0,0,fn
s,-0.951,"[-1.27, -0.632]",0.319,-5.948,0.000,10,0.900,228704056.148,0.138,-3.000,2.049,0,0,fn
k0,-0.270,"[-0.604, 0.064]",0.334,-1.616,0.111,10,0.900,228704056.148,0.138,0.000,-0.270,0,0,fp
k1,-0.305,"[-0.697, 0.087]",0.392,-1.555,0.125,10,0.900,228704056.148,0.138,0.000,-0.305,0,0,fp
k2,-0.170,"[-0.538, 0.198]",0.368,-0.923,0.360,10,0.900,228704056.148,0.138,0.000,-0.170,0,0,fp
k3,0.558,"[0.255, 0.86]",0.303,3.678,0.000,10,0.900,228704056.148,0.138,0.000,0.558,0,1,fp
k4,0.173,"[-0.1, 0.446]",0.273,1.267,0.210,10,0.900,228704056.148,0.138,0.000,0.173,0,0,fp
k5,0.405,"[0.079, 0.731]",0.326,2.481,0.016,10,0.900,228704056.148,0.138,0.000,0.405,0,1,fp
vot,0.152,,,,,10,0.900,228704056.148,0.138,0.167,-0.014,0,0,fn
tt,-1.546,"[-2.442, -0.651]",0.895,-3.447,0.001,10,1.100,144572305.641,0.134,-1.000,-0.546,0,0,fn
c,-7.741,"[-12.155, -3.326]",4.414,-3.500,0.001,10,1.100,144572305.641,0.134,-6.000,-1.741,0,0,fn
s,-3.766,"[-5.746, -1.787]",1.979,-3.798,0.000,10,1.100,144572305.641,0.134,-3.000,-0.766,0,0,fn
k0,-0.318,"[-1.157, 0.521]",0.839,-0.756,0.452,10,1.100,144572305.641,0.134,0.000,-0.318,0,0,fp
k1,0.443,"[-1.071, 1.957]",1.514,0.584,0.561,10,1.100,144572305.641,0.134,0.000,0.443,0,0,fp
k2,0.028,"[-0.789, 0.846]",0.818,0.070,0.945,10,1.100,144572305.641,0.134,0.000,0.028,0,0,fp
k3,-0.594,"[-1.627, 0.44]",1.033,-1.147,0.255,10,1.100,144572305.641,0.134,0.000,-0.594,0,0,fp
k4,-0.691,"[-1.597, 0.215]",0.906,-1.522,0.133,10,1.100,144572305.641,0.134,0.000,-0.691,0,0,fp
k5,-0.570,"[-1.682, 0.543]",1.112,-1.022,0.310,10,1.100,144572305.641,0.134,0.000,-0.570,0,0,fp
vot,0.200,,,,,10,1.100,144572305.641,0.134,0.167,0.033,0,0,fn
tt,-1.611,"[-2.969, -0.254]",1.358,-2.369,0.021,10,1.200,361262317.762,0.231,-1.000,-0.611,0,0,fn
c,-7.488,"[-13.592, -1.385]",6.103,-2.449,0.017,10,1.200,361262317.762,0.231,-6.000,-1.488,0,0,fn
s,-3.707,"[-6.638, -0.776]",2.931,-2.525,0.014,10,1.200,361262317.762,0.231,-3.000,-0.707,0,0,fn
k0,0.287,"[-0.787, 1.36]",1.073,0.533,0.596,10,1.200,361262317.762,0.231,0.000,0.287,0,0,fp
k1,0.266,"[-1.63, 2.161]",1.896,0.280,0.781,10,1.200,361262317.762,0.231,0.000,0.266,0,0,fp
k2,0.053,"[-1.168, 1.274]",1.221,0.086,0.932,10,1.200,361262317.762,0.231,0.000,0.053,0,0,fp
k3,-1.326,"[-3.044, 0.392]",1.718,-1.540,0.128,10,1.200,361262317.762,0.231,0.000,-1.326,0,0,fp
k4,-0.953,"[-2.217, 0.311]",1.264,-1.505,0.137,10,1.200,361262317.762,0.231,0.000,-0.953,0,0,fp
k5,-1.015,"[-2.739, 0.708]",1.724,-1.176,0.244,10,1.200,361262317.762,0.231,0.000,-1.015,0,0,fp
vot,0.215,,,,,10,1.200,361262317.762,0.231,0.167,0.049,0,0,fn
