attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.963,"[-1.338, -0.589]",0.375,-4.287,0.000,58,0.150,186851522.265,0.141,-1.000,0.037,0,0,fn
c,-5.975,"[-8.226, -3.725]",2.251,-4.428,0.000,58,0.150,186851522.265,0.141,-6.000,0.025,0,0,fn
s,-2.991,"[-4.103, -1.879]",1.112,-4.487,0.000,58,0.150,186851522.265,0.141,-3.000,0.009,0,0,fn
k0,-0.627,"[-1.19, -0.064]",0.563,-1.858,0.068,58,0.150,186851522.265,0.141,0.000,-0.627,0,1,fp
k1,0.180,"[-0.406, 0.766]",0.586,0.512,0.610,58,0.150,186851522.265,0.141,0.000,0.180,0,0,fp
k2,-0.189,"[-0.811, 0.433]",0.622,-0.507,0.614,58,0.150,186851522.265,0.141,0.000,-0.189,0,0,fp
k3,0.285,"[-0.415, 0.985]",0.700,0.679,0.500,58,0.150,186851522.265,0.141,0.000,0.285,0,0,fp
k4,-0.062,"[-0.49, 0.366]",0.428,-0.242,0.810,58,0.150,186851522.265,0.141,0.000,-0.062,0,0,fp
k5,0.058,"[-0.59, 0.706]",0.648,0.149,0.882,58,0.150,186851522.265,0.141,0.000,0.058,0,0,fp
vot,0.161,,,,,58,0.150,186851522.265,0.141,0.167,-0.005,0,0,fn
tt,-1.310,"[-2.811, 0.192]",1.501,-1.455,0.150,58,0.200,462544730.879,0.234,-1.000,-0.310,1,0,fn
c,-8.076,"[-16.699, 0.548]",8.624,-1.562,0.123,58,0.200,462544730.879,0.234,-6.000,-2.076,1,0,fn
s,-4.280,"[-8.884, 0.325]",4.604,-1.550,0.126,58,0.200,462544730.879,0.234,-3.000,-1.280,1,0,fn
k0,0.527,"[-0.724, 1.779]",1.252,0.702,0.485,58,0.200,462544730.879,0.234,0.000,0.527,0,0,fp
k1,-0.606,"[-2.337, 1.126]",1.732,-0.583,0.562,58,0.200,462544730.879,0.234,0.000,-0.606,0,0,fp
k2,-0.036,"[-1.531, 1.459]",1.495,-0.040,0.968,58,0.200,462544730.879,0.234,0.000,-0.036,0,0,fp
k3,-0.152,"[-1.69, 1.386]",1.538,-0.164,0.870,58,0.200,462544730.879,0.234,0.000,-0.152,0,0,fp
k4,-0.522,"[-1.518, 0.475]",0.996,-0.874,0.385,58,0.200,462544730.879,0.234,0.000,-0.522,0,0,fp
k5,-0.383,"[-1.892, 1.125]",1.509,-0.424,0.673,58,0.200,462544730.879,0.234,0.000,-0.383,0,0,fp
vot,0.162,,,,,58,0.200,462544730.879,0.234,0.167,-0.005,0,0,fn
tt,-2.278,"[-4.311, -0.246]",2.033,-1.869,0.066,58,0.250,566387597.953,0.239,-1.000,-1.278,0,0,fn
c,-16.416,"[-30.645, -2.187]",14.229,-1.924,0.059,58,0.250,566387597.953,0.239,-6.000,-10.416,0,0,fn
s,-7.883,"[-14.799, -0.968]",6.915,-1.901,0.062,58,0.250,566387597.953,0.239,-3.000,-4.883,0,0,fn
k0,-0.127,"[-1.686, 1.431]",1.559,-0.136,0.892,58,0.250,566387597.953,0.239,0.000,-0.127,0,0,fp
k1,-0.443,"[-2.661, 1.775]",2.218,-0.333,0.740,58,0.250,566387597.953,0.239,0.000,-0.443,0,0,fp
k2,-0.524,"[-2.026, 0.978]",1.502,-0.582,0.562,58,0.250,566387597.953,0.239,0.000,-0.524,0,0,fp
k3,1.618,"[-1.116, 4.352]",2.734,0.987,0.327,58,0.250,566387597.953,0.239,0.000,1.618,0,0,fp
k4,-0.326,"[-1.84, 1.189]",1.515,-0.359,0.721,58,0.250,566387597.953,0.239,0.000,-0.326,0,0,fp
k5,4.402,"[0.354, 8.45]",4.048,1.814,0.074,58,0.250,566387597.953,0.239,0.000,4.402,0,1,fp
vot,0.139,,,,,58,0.250,566387597.953,0.239,0.167,-0.028,0,0,fn
