stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.878,"[-1.298, -0.458]",0.420,-4.170,0.000
norefined,c,-5.414,"[-7.839, -2.989]",2.425,-4.455,0.000
norefined,s,-3.083,"[-4.418, -1.748]",1.335,-4.609,0.000
norefined,k0,0.522,"[0.014, 1.03]",0.508,2.049,0.044
norefined,k1,-0.041,"[-0.78, 0.698]",0.739,-0.111,0.912
norefined,k2,0.894,"[-0.288, 2.077]",1.183,1.509,0.136
norefined,k3,0.222,"[-0.597, 1.042]",0.820,0.541,0.590
norefined,k4,-0.979,"[-2.13, 0.172]",1.151,-1.697,0.094
norefined,k5,0.369,"[-0.448, 1.185]",0.817,0.901,0.371
refined,tt,-1.132,"[-1.433, -0.832]",0.300,-7.524,0.000
refined,c,-6.773,"[-8.541, -5.004]",1.769,-7.643,0.000
refined,s,-3.525,"[-4.607, -2.442]",1.083,-6.498,0.000
refined,k0,-0.276,"[-0.655, 0.104]",0.380,-1.448,0.152
refined,k1,0.028,"[-0.504, 0.56]",0.532,0.104,0.917
refined,k2,0.293,"[-0.369, 0.956]",0.662,0.883,0.380
refined,k3,0.166,"[-0.382, 0.714]",0.548,0.604,0.548
refined,k4,0.191,"[-0.434, 0.817]",0.626,0.610,0.544
refined,k5,0.205,"[-0.337, 0.746]",0.542,0.754,0.453
