attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.091,"[-1.348, -0.834]",0.257,-8.478,0.000,36,0.150,86662423.235,0.095,-1.000,-0.091,0,0,fn
c,-6.106,"[-7.547, -4.666]",1.440,-8.463,0.000,36,0.150,86662423.235,0.095,-6.000,-0.106,0,0,fn
s,-3.057,"[-3.909, -2.204]",0.853,-7.156,0.000,36,0.150,86662423.235,0.095,-3.000,-0.057,0,0,fn
k0,-0.213,"[-0.55, 0.124]",0.337,-1.263,0.211,36,0.150,86662423.235,0.095,0.000,-0.213,0,0,fp
k1,-0.033,"[-0.51, 0.444]",0.477,-0.137,0.891,36,0.150,86662423.235,0.095,0.000,-0.033,0,0,fp
k2,0.193,"[-0.367, 0.753]",0.560,0.687,0.494,36,0.150,86662423.235,0.095,0.000,0.193,0,0,fp
k3,0.143,"[-0.326, 0.612]",0.469,0.610,0.544,36,0.150,86662423.235,0.095,0.000,0.143,0,0,fp
k4,-0.012,"[-0.51, 0.485]",0.497,-0.050,0.961,36,0.150,86662423.235,0.095,0.000,-0.012,0,0,fp
k5,-0.019,"[-0.469, 0.432]",0.451,-0.084,0.934,36,0.150,86662423.235,0.095,0.000,-0.019,0,0,fp
vot,0.179,,,,,36,0.150,86662423.235,0.095,0.167,0.012,0,0,fn
tt,-1.056,"[-1.387, -0.725]",0.331,-6.367,0.000,36,0.200,114578279.526,0.106,-1.000,-0.056,0,0,fn
c,-6.377,"[-8.337, -4.417]",1.960,-6.494,0.000,36,0.200,114578279.526,0.106,-6.000,-0.377,0,0,fn
s,-3.205,"[-4.327, -2.084]",1.122,-5.703,0.000,36,0.200,114578279.526,0.106,-3.000,-0.205,0,0,fn
k0,0.241,"[-0.184, 0.666]",0.425,1.133,0.261,36,0.200,114578279.526,0.106,0.000,0.241,0,0,fp
k1,0.120,"[-0.449, 0.69]",0.570,0.422,0.675,36,0.200,114578279.526,0.106,0.000,0.120,0,0,fp
k2,-0.557,"[-1.305, 0.191]",0.748,-1.486,0.142,36,0.200,114578279.526,0.106,0.000,-0.557,0,0,fp
k3,0.147,"[-0.402, 0.697]",0.550,0.535,0.595,36,0.200,114578279.526,0.106,0.000,0.147,0,0,fp
k4,-0.201,"[-0.816, 0.413]",0.615,-0.653,0.516,36,0.200,114578279.526,0.106,0.000,-0.201,0,0,fp
k5,0.224,"[-0.367, 0.815]",0.591,0.756,0.453,36,0.200,114578279.526,0.106,0.000,0.224,0,0,fp
vot,0.166,,,,,36,0.200,114578279.526,0.106,0.167,-0.001,0,0,fn
tt,-1.132,"[-1.433, -0.832]",0.300,-7.524,0.000,36,0.250,104347355.239,0.103,-1.000,-0.132,0,0,fn
c,-6.773,"[-8.541, -5.004]",1.769,-7.643,0.000,36,0.250,104347355.239,0.103,-6.000,-0.773,0,0,fn
s,-3.525,"[-4.607, -2.442]",1.083,-6.498,0.000,36,0.250,104347355.239,0.103,-3.000,-0.525,0,0,fn
k0,-0.276,"[-0.655, 0.104]",0.380,-1.448,0.152,36,0.250,104347355.239,0.103,0.000,-0.276,0,0,fp
k1,0.028,"[-0.504, 0.56]",0.532,0.104,0.917,36,0.250,104347355.239,0.103,0.000,0.028,0,0,fp
k2,0.293,"[-0.369, 0.956]",0.662,0.883,0.380,36,0.250,104347355.239,0.103,0.000,0.293,0,0,fp
k3,0.166,"[-0.382, 0.714]",0.548,0.604,0.548,36,0.250,104347355.239,0.103,0.000,0.166,0,0,fp
k4,0.191,"[-0.434, 0.817]",0.626,0.610,0.544,36,0.250,104347355.239,0.103,0.000,0.191,0,0,fp
k5,0.205,"[-0.337, 0.746]",0.542,0.754,0.453,36,0.250,104347355.239,0.103,0.000,0.205,0,0,fp
vot,0.167,,,,,36,0.250,104347355.239,0.103,0.167,0.001,0,0,fn
