stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.288,"[-1.8, -0.775]",0.513,-5.014,0.000
norefined,c,-5.567,"[-7.851, -3.283]",2.284,-4.865,0.000
norefined,s,-2.740,"[-3.976, -1.503]",1.236,-4.423,0.000
norefined,k0,0.237,"[-0.305, 0.778]",0.542,0.872,0.387
norefined,k1,-0.173,"[-0.957, 0.612]",0.784,-0.439,0.662
norefined,k2,0.672,"[-0.187, 1.53]",0.858,1.562,0.123
norefined,k3,0.119,"[-0.638, 0.876]",0.757,0.315,0.754
norefined,k4,-0.868,"[-1.69, -0.046]",0.822,-2.108,0.039
norefined,k5,0.142,"[-0.735, 1.018]",0.876,0.323,0.748
refined,tt,-1.091,"[-1.348, -0.834]",0.257,-8.478,0.000
refined,c,-6.106,"[-7.547, -4.666]",1.440,-8.463,0.000
refined,s,-3.057,"[-3.909, -2.204]",0.853,-7.156,0.000
refined,k0,-0.213,"[-0.55, 0.124]",0.337,-1.263,0.211
refined,k1,-0.033,"[-0.51, 0.444]",0.477,-0.137,0.891
refined,k2,0.193,"[-0.367, 0.753]",0.560,0.687,0.494
refined,k3,0.143,"[-0.326, 0.612]",0.469,0.610,0.544
refined,k4,-0.012,"[-0.51, 0.485]",0.497,-0.050,0.961
refined,k5,-0.019,"[-0.469, 0.432]",0.451,-0.084,0.934
