attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.822,"[-1.127, -0.518]",0.305,-4.498,0.000,63.478,ngd,90,258010554.563,0.155,-1.000,0.178,0,0,fn
c,-6.768,"[-9.126, -4.41]",2.358,-4.781,0.000,63.478,ngd,90,258010554.563,0.155,-6.000,-0.768,0,0,fn
s,-2.846,"[-3.822, -1.869]",0.976,-4.856,0.000,63.478,ngd,90,258010554.563,0.155,-3.000,0.154,0,0,fn
vot,0.121,,,,,63.478,ngd,90,258010554.563,0.155,0.167,-0.045,0,0,fn
tt,-0.820,"[-1.111, -0.529]",0.291,-4.698,0.000,52.363,lm,90,252768518.866,0.153,-1.000,0.180,0,0,fn
c,-5.795,"[-7.792, -3.798]",1.997,-4.835,0.000,52.363,lm,90,252768518.866,0.153,-6.000,0.205,0,0,fn
s,-2.577,"[-3.433, -1.721]",0.856,-5.016,0.000,52.363,lm,90,252768518.866,0.153,-3.000,0.423,0,0,fn
vot,0.142,,,,,52.363,lm,90,252768518.866,0.153,0.167,-0.025,0,0,fn
tt,-0.887,"[-1.202, -0.571]",0.315,-4.684,0.000,118.866,ngd+lm,90,253047625.467,0.154,-1.000,0.113,0,0,fn
c,-6.007,"[-8.085, -3.929]",2.078,-4.816,0.000,118.866,ngd+lm,90,253047625.467,0.154,-6.000,-0.007,0,0,fn
s,-2.577,"[-3.435, -1.72]",0.858,-5.007,0.000,118.866,ngd+lm,90,253047625.467,0.154,-3.000,0.423,0,0,fn
vot,0.148,,,,,118.866,ngd+lm,90,253047625.467,0.154,0.167,-0.019,0,0,fn
