stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.425,"[-2.253, -0.597]",0.828,-3.435,0.001
norefined,c,-7.565,"[-12.274, -2.857]",4.708,-3.207,0.002
norefined,s,-3.405,"[-5.581, -1.229]",2.176,-3.123,0.003
norefined,k0,-0.160,"[-1.398, 1.079]",1.238,-0.257,0.798
norefined,k1,-0.310,"[-1.509, 0.889]",1.199,-0.516,0.608
norefined,k2,-0.229,"[-1.242, 0.784]",1.013,-0.451,0.653
norefined,k3,-0.864,"[-1.912, 0.184]",1.048,-1.646,0.104
norefined,k4,0.065,"[-1.003, 1.133]",1.068,0.122,0.903
norefined,k5,-0.093,"[-0.885, 0.699]",0.792,-0.234,0.816
refined,tt,-0.882,"[-1.233, -0.53]",0.351,-5.012,0.000
refined,c,-5.392,"[-7.634, -3.15]",2.242,-4.800,0.000
refined,s,-2.843,"[-4.02, -1.665]",1.178,-4.819,0.000
refined,k0,-0.062,"[-0.833, 0.708]",0.770,-0.161,0.872
refined,k1,0.565,"[-0.056, 1.187]",0.622,1.815,0.074
refined,k2,-0.012,"[-0.637, 0.612]",0.625,-0.039,0.969
refined,k3,-0.160,"[-0.785, 0.465]",0.625,-0.511,0.611
refined,k4,0.245,"[-0.292, 0.782]",0.537,0.910,0.366
refined,k5,-0.055,"[-0.525, 0.415]",0.470,-0.234,0.816
