stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.993,-7.731,-2.265,0.558,-1.115,-0.225,-1.368,0.467,1.863,1269384642.554,1584,0,0,0.128
norefined,2,-1.295,-7.702,-2.436,0.393,-1.033,-0.210,-1.338,0.396,1.564,942271440.193,1584,0,0,0.168
norefined,3,-1.425,-7.683,-2.629,0.208,-0.945,-0.193,-1.277,0.284,1.194,664939402.333,1584,0,0,0.185
norefined,4,-1.383,-7.687,-2.814,0.047,-0.854,-0.190,-1.178,0.130,0.812,438910620.550,1584,0,0,0.180
norefined,5,-1.232,-7.691,-3.004,-0.072,-0.756,-0.193,-1.039,-0.006,0.452,283953779.819,1584,0,0,0.160
norefined,6,-1.379,-7.634,-3.190,-0.163,-0.659,-0.180,-0.891,-0.142,0.089,210738729.591,1584,0,0,0.181
norefined,7,-0.999,-7.635,-3.373,-0.154,-0.571,-0.207,-0.712,-0.161,-0.088,259192300.125,1584,0,0,0.131
norefined,8,-1.492,-7.572,-3.359,-0.168,-0.562,-0.204,-0.715,-0.205,-0.117,202327508.849,1584,0,0,0.197
norefined,9,-1.012,-7.631,-3.429,-0.157,-0.515,-0.209,-0.633,-0.209,-0.166,247985694.182,1584,0,0,0.133
norefined,10,-1.506,-7.568,-3.410,-0.166,-0.508,-0.208,-0.638,-0.243,-0.176,198792305.025,1584,0,0,0.199
refined,11,-1.506,-7.568,-3.410,-0.166,-0.508,-0.208,-0.638,-0.243,-0.176,198792305.025,1584,0,0,0.199
refined,12,-0.942,-5.704,-2.982,0.014,0.057,0.251,0.474,-0.058,0.064,153122080.717,1584,0,0,0.165
refined,13,-1.026,-5.816,-2.897,-0.023,-0.066,0.133,0.193,-0.164,-0.059,133424081.577,1584,0,0,0.176
refined,14,-1.051,-5.940,-2.951,-0.037,-0.070,0.128,0.194,-0.166,-0.062,133320892.677,1584,0,0,0.177
refined,15,-1.052,-5.947,-2.955,-0.038,-0.070,0.127,0.193,-0.165,-0.062,133320211.342,1584,0,0,0.177
refined,16,-1.052,-5.948,-2.955,-0.038,-0.070,0.127,0.193,-0.165,-0.062,133320206.209,1584,0,0,0.177
refined,17,-1.052,-5.948,-2.955,-0.038,-0.070,0.127,0.193,-0.165,-0.062,133320206.169,1584,0,0,0.177
refined,18,-1.052,-5.948,-2.955,-0.038,-0.070,0.127,0.193,-0.165,-0.062,133320206.169,1584,0,0,0.177
refined,19,-1.052,-5.948,-2.955,-0.038,-0.070,0.127,0.193,-0.165,-0.062,133320206.169,1584,0,0,0.177
refined,20,-1.052,-5.948,-2.955,-0.038,-0.070,0.127,0.193,-0.165,-0.062,133320206.169,1584,0,0,0.177
