stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.506,"[-2.09, -0.923]",0.584,-5.152,0.000
norefined,c,-7.568,"[-10.681, -4.455]",3.113,-4.852,0.000
norefined,s,-3.410,"[-4.829, -1.992]",1.419,-4.798,0.000
norefined,k0,-0.166,"[-1.119, 0.787]",0.953,-0.348,0.729
norefined,k1,-0.508,"[-1.404, 0.387]",0.896,-1.133,0.261
norefined,k2,-0.208,"[-0.964, 0.549]",0.757,-0.548,0.586
norefined,k3,-0.638,"[-1.445, 0.169]",0.807,-1.578,0.119
norefined,k4,-0.243,"[-0.852, 0.367]",0.610,-0.794,0.430
norefined,k5,-0.176,"[-0.793, 0.441]",0.617,-0.570,0.571
refined,tt,-1.052,"[-1.35, -0.754]",0.298,-7.040,0.000
refined,c,-5.948,"[-7.673, -4.222]",1.726,-6.880,0.000
refined,s,-2.955,"[-3.796, -2.114]",0.841,-7.013,0.000
refined,k0,-0.038,"[-0.641, 0.565]",0.603,-0.126,0.900
refined,k1,-0.070,"[-0.596, 0.456]",0.526,-0.264,0.792
refined,k2,0.127,"[-0.367, 0.621]",0.494,0.514,0.609
refined,k3,0.193,"[-0.332, 0.717]",0.525,0.733,0.466
refined,k4,-0.165,"[-0.54, 0.209]",0.374,-0.880,0.382
refined,k5,-0.062,"[-0.445, 0.32]",0.383,-0.325,0.746
