stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.289,"[-2.228, -0.35]",0.939,-2.290,0.025
norefined,c,-7.879,"[-13.364, -2.395]",5.485,-2.396,0.019
norefined,s,-2.960,"[-5.116, -0.805]",2.156,-2.290,0.025
norefined,k0,-1.041,"[-2.375, 0.292]",1.333,-1.303,0.197
norefined,k1,0.298,"[-0.763, 1.358]",1.061,0.468,0.641
norefined,k2,-0.360,"[-1.767, 1.046]",1.406,-0.427,0.670
norefined,k3,1.019,"[-0.406, 2.444]",1.425,1.192,0.237
norefined,k4,-1.121,"[-2.645, 0.404]",1.524,-1.226,0.224
norefined,k5,-1.744,"[-3.506, 0.018]",1.762,-1.651,0.104
refined,tt,-1.000,"[-1.539, -0.46]",0.539,-3.091,0.003
refined,c,-5.960,"[-9.309, -2.611]",3.349,-2.968,0.004
refined,s,-3.531,"[-5.501, -1.562]",1.969,-2.991,0.004
refined,k0,0.384,"[-0.194, 0.963]",0.578,1.109,0.271
refined,k1,-0.161,"[-0.777, 0.455]",0.616,-0.436,0.665
refined,k2,-0.064,"[-0.73, 0.601]",0.665,-0.161,0.873
refined,k3,-1.116,"[-2.412, 0.179]",1.296,-1.437,0.155
refined,k4,0.779,"[-0.151, 1.709]",0.930,1.397,0.167
refined,k5,0.221,"[-0.427, 0.87]",0.649,0.570,0.571
