stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.213,"[-2.238, -0.187]",1.026,-1.971,0.053
norefined,c,-7.987,"[-14.396, -1.577]",6.410,-2.078,0.042
norefined,s,-2.696,"[-4.836, -0.555]",2.141,-2.100,0.039
norefined,k0,-1.157,"[-2.538, 0.224]",1.381,-1.397,0.167
norefined,k1,0.569,"[-0.626, 1.763]",1.194,0.794,0.430
norefined,k2,0.051,"[-1.248, 1.35]",1.299,0.066,0.948
norefined,k3,1.399,"[-0.251, 3.049]",1.650,1.414,0.162
norefined,k4,-1.066,"[-2.523, 0.392]",1.457,-1.220,0.227
norefined,k5,-1.565,"[-3.403, 0.272]",1.837,-1.421,0.160
refined,tt,-2.496,"[-4.937, -0.055]",2.441,-1.705,0.093
refined,c,-15.554,"[-31.073, -0.036]",15.519,-1.672,0.099
refined,s,-8.857,"[-17.241, -0.473]",8.384,-1.762,0.083
refined,k0,1.294,"[-0.745, 3.333]",2.039,1.058,0.294
refined,k1,-0.899,"[-2.543, 0.746]",1.644,-0.912,0.365
refined,k2,2.268,"[-0.877, 5.414]",3.146,1.203,0.233
refined,k3,1.142,"[-1.041, 3.326]",2.184,0.873,0.386
refined,k4,-0.163,"[-1.303, 0.977]",1.140,-0.238,0.812
refined,k5,1.337,"[-0.411, 3.084]",1.747,1.276,0.206
