attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.404,"[-2.302, -0.506]",0.898,-2.608,0.011,10.822,ngd,82,338000866.503,0.188,-1.000,-0.404,0,0,fn
c,-6.023,"[-10.103, -1.944]",4.079,-2.463,0.016,10.822,ngd,82,338000866.503,0.188,-6.000,-0.023,0,0,fn
s,-3.661,"[-5.921, -1.402]",2.259,-2.703,0.009,10.822,ngd,82,338000866.503,0.188,-3.000,-0.661,0,0,fn
k0,0.723,"[-0.339, 1.785]",1.062,1.136,0.260,10.822,ngd,82,338000866.503,0.188,0.000,0.723,0,0,fp
k1,-0.550,"[-1.732, 0.632]",1.182,-0.776,0.441,10.822,ngd,82,338000866.503,0.188,0.000,-0.550,0,0,fp
k2,-0.066,"[-0.916, 0.783]",0.850,-0.130,0.897,10.822,ngd,82,338000866.503,0.188,0.000,-0.066,0,0,fp
k3,-0.647,"[-1.934, 0.64]",1.287,-0.838,0.405,10.822,ngd,82,338000866.503,0.188,0.000,-0.647,0,0,fp
k4,-0.652,"[-1.354, 0.05]",0.702,-1.549,0.126,10.822,ngd,82,338000866.503,0.188,0.000,-0.652,0,0,fp
k5,-0.247,"[-1.284, 0.79]",1.037,-0.397,0.692,10.822,ngd,82,338000866.503,0.188,0.000,-0.247,0,0,fp
vot,0.233,,,,,10.822,ngd,82,338000866.503,0.188,0.167,0.066,0,0,fn
tt,-2.239,"[-4.986, 0.509]",2.747,-1.359,0.179,11.741,lm,82,1113308624.584,0.342,-1.000,-1.239,1,0,fn
c,-5.499,"[-12.495, 1.496]",6.995,-1.311,0.194,11.741,lm,82,1113308624.584,0.342,-6.000,0.501,1,0,fn
s,-3.838,"[-9.326, 1.649]",5.487,-1.167,0.247,11.741,lm,82,1113308624.584,0.342,-3.000,-0.838,1,0,fn
k0,0.528,"[-2.125, 3.182]",2.654,0.332,0.741,11.741,lm,82,1113308624.584,0.342,0.000,0.528,0,0,fp
k1,-0.823,"[-4.298, 2.652]",3.475,-0.395,0.694,11.741,lm,82,1113308624.584,0.342,0.000,-0.823,0,0,fp
k2,0.007,"[-1.841, 1.854]",1.847,0.006,0.995,11.741,lm,82,1113308624.584,0.342,0.000,0.007,0,0,fp
k3,-0.823,"[-4.047, 2.402]",3.224,-0.426,0.672,11.741,lm,82,1113308624.584,0.342,0.000,-0.823,0,0,fp
k4,-1.183,"[-3.56, 1.195]",2.377,-0.830,0.410,11.741,lm,82,1113308624.584,0.342,0.000,-1.183,0,0,fp
k5,-0.053,"[-2.622, 2.515]",2.568,-0.035,0.972,11.741,lm,82,1113308624.584,0.342,0.000,-0.053,0,0,fp
vot,0.407,,,,,11.741,lm,82,1113308624.584,0.342,0.167,0.240,0,0,fn
tt,-1.000,"[-1.551, -0.448]",0.551,-3.025,0.004,22.695,ngd+lm,82,231563955.853,0.156,-1.000,0.000,0,0,fn
c,-6.099,"[-9.271, -2.927]",3.172,-3.207,0.002,22.695,ngd+lm,82,231563955.853,0.156,-6.000,-0.099,0,0,fn
s,-2.785,"[-4.23, -1.339]",1.445,-3.213,0.002,22.695,ngd+lm,82,231563955.853,0.156,-3.000,0.215,0,0,fn
k0,0.242,"[-0.436, 0.92]",0.678,0.595,0.554,22.695,ngd+lm,82,231563955.853,0.156,0.000,0.242,0,0,fp
k1,-0.102,"[-0.915, 0.71]",0.812,-0.210,0.834,22.695,ngd+lm,82,231563955.853,0.156,0.000,-0.102,0,0,fp
k2,-0.393,"[-1.099, 0.312]",0.705,-0.930,0.356,22.695,ngd+lm,82,231563955.853,0.156,0.000,-0.393,0,0,fp
k3,0.057,"[-0.931, 1.045]",0.988,0.097,0.923,22.695,ngd+lm,82,231563955.853,0.156,0.000,0.057,0,0,fp
k4,-0.321,"[-0.794, 0.151]",0.473,-1.134,0.261,22.695,ngd+lm,82,231563955.853,0.156,0.000,-0.321,0,0,fp
k5,-0.188,"[-0.831, 0.454]",0.642,-0.490,0.626,22.695,ngd+lm,82,231563955.853,0.156,0.000,-0.188,0,0,fp
vot,0.164,,,,,22.695,ngd+lm,82,231563955.853,0.156,0.167,-0.003,0,0,fn
