stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.661,-5.950,-4.259,0.376,1.123,-0.459,-1.127,-0.125,1.164,1028670673.583,1584,0,0,0.447
norefined,2,-2.210,-6.145,-4.266,0.382,1.108,-0.423,-1.119,-0.130,1.083,884875756.758,1584,0,0,0.360
norefined,3,-1.752,-6.319,-4.237,0.382,1.087,-0.356,-1.114,-0.163,1.026,603122921.544,1584,0,0,0.277
norefined,4,-1.276,-6.452,-4.233,0.366,1.058,-0.318,-1.109,-0.190,0.978,388359910.952,1584,0,0,0.198
norefined,5,-1.108,-6.696,-3.983,0.343,0.788,-0.264,-0.979,-0.149,0.907,321066107.600,1584,0,0,0.165
norefined,6,-1.473,-6.768,-3.794,0.393,0.578,-0.273,-0.828,-0.082,0.871,366802782.237,1584,0,0,0.218
norefined,7,-0.991,-6.864,-3.803,0.360,0.567,-0.213,-0.842,-0.118,0.825,300880724.178,1584,0,0,0.144
norefined,8,-1.444,-6.850,-3.718,0.415,0.427,-0.223,-0.733,-0.067,0.806,340137516.566,1584,0,0,0.211
norefined,9,-0.961,-6.938,-3.734,0.387,0.425,-0.164,-0.751,-0.103,0.761,288745897.115,1584,0,0,0.138
norefined,10,-1.426,-6.900,-3.681,0.441,0.305,-0.173,-0.654,-0.057,0.744,324113782.414,1584,0,0,0.207
refined,11,-0.961,-6.938,-3.734,0.387,0.425,-0.164,-0.751,-0.103,0.761,288745897.115,1584,0,0,0.138
refined,12,-0.586,-3.219,-1.716,0.039,-0.226,0.389,0.024,0.271,0.181,252825477.740,1584,0,0,0.182
refined,13,-0.541,-3.434,-1.891,0.041,0.006,0.284,-0.143,0.408,0.209,218779614.447,1584,0,0,0.158
refined,14,-0.546,-3.478,-1.916,0.054,-0.012,0.277,-0.135,0.406,0.207,218654730.785,1584,0,0,0.157
refined,15,-0.553,-3.522,-1.940,0.061,-0.011,0.274,-0.136,0.397,0.208,218607633.702,1584,0,0,0.157
refined,16,-0.561,-3.570,-1.965,0.069,-0.010,0.270,-0.139,0.386,0.211,218554812.361,1584,0,0,0.157
refined,17,-0.570,-3.620,-1.991,0.078,-0.010,0.267,-0.141,0.375,0.214,218498632.225,1584,0,0,0.157
refined,18,-0.578,-3.672,-2.018,0.088,-0.009,0.263,-0.144,0.363,0.216,218442656.562,1584,0,0,0.157
refined,19,-0.587,-3.723,-2.045,0.098,-0.008,0.259,-0.147,0.351,0.219,218390648.243,1584,0,0,0.158
refined,20,-0.595,-3.772,-2.070,0.107,-0.008,0.256,-0.149,0.340,0.221,218345679.007,1584,0,0,0.158
