stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.661,-5.950,-4.259,0.376,1.123,-0.459,-1.127,-0.125,1.164,1568218480.281,1584,0,0,0.447
norefined,2,-2.225,-6.068,-4.285,0.443,1.175,-0.307,-1.128,-0.098,1.045,1481740715.342,1584,0,0,0.367
norefined,3,-1.775,-6.222,-4.260,0.470,1.194,-0.198,-1.114,-0.138,0.950,1335505155.786,1584,0,0,0.285
norefined,4,-1.328,-6.391,-4.184,0.476,1.155,-0.112,-1.092,-0.183,0.885,1152320791.161,1584,0,0,0.208
norefined,5,-0.947,-6.584,-4.017,0.509,0.990,-0.157,-1.039,-0.168,0.809,1176662814.235,1584,0,0,0.144
norefined,6,-1.408,-6.579,-3.922,0.553,0.873,-0.215,-0.952,-0.134,0.799,1116917202.593,1584,0,0,0.214
norefined,7,-0.931,-6.698,-3.881,0.556,0.833,-0.203,-0.943,-0.150,0.738,1133139312.028,1584,0,0,0.139
norefined,8,-1.399,-6.680,-3.804,0.599,0.723,-0.257,-0.862,-0.119,0.731,1093086414.924,1584,0,0,0.209
norefined,9,-0.915,-6.783,-3.783,0.596,0.702,-0.234,-0.864,-0.142,0.669,1107610823.406,1584,0,0,0.135
norefined,10,-1.390,-6.749,-3.727,0.637,0.602,-0.283,-0.789,-0.114,0.666,1078536102.228,1584,0,0,0.206
refined,11,-1.390,-6.749,-3.727,0.637,0.602,-0.283,-0.789,-0.114,0.666,1078536102.228,1584,0,0,0.206
refined,12,-0.361,-2.542,-1.257,0.833,-0.532,0.009,0.165,-0.844,-0.483,1081159699.921,1584,0,0,0.142
refined,13,-0.350,-1.703,-1.072,-0.058,0.317,0.364,0.026,0.333,0.268,841853106.785,1584,0,0,0.206
refined,14,-0.034,-0.320,-0.126,0.182,-0.049,0.063,0.060,0.165,-0.069,1205269715.321,1584,0,0,0.107
refined,15,-0.143,-0.764,-0.409,0.139,0.200,0.187,0.084,0.256,0.051,609941627.048,1584,0,0,0.187
refined,16,-0.165,-0.909,-0.501,0.155,0.178,0.196,0.091,0.293,0.078,589128453.332,1584,0,0,0.182
refined,17,-0.169,-0.930,-0.517,0.153,0.171,0.194,0.092,0.293,0.079,588328829.719,1584,0,0,0.182
refined,18,-0.169,-0.932,-0.519,0.153,0.169,0.193,0.092,0.292,0.078,588302734.053,1584,0,0,0.182
refined,19,-0.169,-0.932,-0.519,0.153,0.169,0.193,0.092,0.291,0.078,588301902.636,1584,0,0,0.182
refined,20,-0.169,-0.933,-0.519,0.153,0.169,0.193,0.092,0.291,0.078,588301876.303,1584,0,0,0.182
