stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,24.213,2.347,0.000,19,0,9,676596622.726,29685683.981
refined,72.650,2.347,0.000,19,0,9,676596622.726,10192034.162
