stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,90.298,1.765,0.000,57,0,9,1825587680.866,101812539.794
refined,167.114,1.765,0.000,57,0,9,1825587680.866,56460607.776
