stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,129.767,2.023,0.000,76,0,9,3154639662.602,171155247.892
refined,270.035,2.023,0.000,76,0,9,3154639662.602,84635287.338
