stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.489,-6.771,-4.108,-1.920,-0.524,-0.680,-0.290,-0.940,1.660,521310226.491,0.368
norefined,2,-2.020,-6.860,-4.224,-1.931,-0.507,-0.645,-0.353,-0.968,1.621,285169401.245,0.294
norefined,3,-1.559,-6.947,-4.334,-1.911,-0.467,-0.563,-0.404,-1.021,1.555,224870629.318,0.224
norefined,4,-1.809,-7.093,-4.181,-1.708,-0.417,-0.366,-0.373,-1.101,1.323,205614784.343,0.255
norefined,5,-1.356,-7.187,-4.261,-1.644,-0.340,-0.250,-0.391,-1.151,1.267,202891002.032,0.189
norefined,6,-1.794,-7.247,-4.093,-1.520,-0.334,-0.181,-0.388,-1.168,1.190,189461397.181,0.248
norefined,7,-1.325,-7.314,-4.198,-1.484,-0.267,-0.098,-0.412,-1.190,1.157,188484099.042,0.181
norefined,8,-1.774,-7.359,-4.036,-1.367,-0.264,-0.048,-0.411,-1.200,1.094,178882569.122,0.241
norefined,9,-1.303,-7.417,-4.148,-1.338,-0.198,0.023,-0.435,-1.206,1.067,177784208.102,0.176
norefined,10,-1.759,-7.452,-3.993,-1.229,-0.199,0.056,-0.434,-1.212,1.014,171155247.892,0.236
refined,11,-1.759,-7.452,-3.993,-1.229,-0.199,0.056,-0.434,-1.212,1.014,171155247.892,0.236
refined,12,-0.481,-4.367,-1.682,1.578,0.535,1.067,-1.426,1.863,-1.052,1429560519.404,0.110
refined,13,-0.461,-1.416,-0.963,-0.539,0.431,0.221,-0.346,-0.377,0.370,307000859.917,0.326
refined,14,-0.663,-2.922,-1.514,-0.279,0.544,0.248,-0.541,-0.241,0.112,126273790.611,0.227
refined,15,-0.879,-4.333,-2.116,-0.026,0.559,0.357,-0.789,-0.078,-0.075,94657547.677,0.203
refined,16,-1.017,-5.245,-2.562,0.268,0.461,0.465,-1.034,0.085,-0.163,87208796.733,0.194
refined,17,-1.147,-6.026,-2.963,0.498,0.431,0.491,-1.208,0.167,-0.212,85348074.438,0.190
refined,18,-1.239,-6.560,-3.238,0.656,0.441,0.498,-1.326,0.236,-0.242,84821774.144,0.189
refined,19,-1.296,-6.886,-3.407,0.749,0.455,0.501,-1.398,0.278,-0.261,84674923.276,0.188
refined,20,-1.327,-7.065,-3.500,0.801,0.465,0.504,-1.439,0.302,-0.270,84635287.338,0.188
