stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.489,-6.771,-4.108,-1.920,-0.524,-0.680,-0.290,-0.940,1.660,557454192.258,0.368
norefined,2,-2.027,-6.866,-4.227,-1.960,-0.481,-0.643,-0.328,-0.982,1.589,294639743.662,0.295
norefined,3,-1.575,-6.937,-4.358,-1.964,-0.422,-0.566,-0.335,-1.048,1.492,204565719.754,0.227
norefined,4,-1.331,-7.031,-4.417,-1.901,-0.342,-0.374,-0.210,-1.139,1.164,175561838.747,0.189
norefined,5,-1.743,-7.108,-4.238,-1.815,-0.337,-0.287,-0.152,-1.190,1.016,172672616.592,0.245
norefined,6,-1.295,-7.172,-4.346,-1.798,-0.261,-0.206,-0.117,-1.232,0.880,154479552.006,0.181
norefined,7,-1.737,-7.228,-4.162,-1.712,-0.274,-0.174,-0.092,-1.270,0.794,158568390.914,0.240
norefined,8,-1.270,-7.277,-4.284,-1.719,-0.214,-0.125,-0.084,-1.284,0.702,144439442.522,0.174
norefined,9,-1.722,-7.320,-4.106,-1.636,-0.232,-0.115,-0.068,-1.317,0.641,150882149.212,0.235
norefined,10,-1.250,-7.361,-4.234,-1.655,-0.180,-0.082,-0.071,-1.315,0.571,138501890.696,0.170
refined,11,-1.250,-7.361,-4.234,-1.655,-0.180,-0.082,-0.071,-1.315,0.571,138501890.696,0.170
refined,12,-0.921,-5.813,-2.778,0.101,-0.154,-0.244,0.539,-0.664,-0.464,109818038.947,0.158
refined,13,-1.134,-7.384,-3.464,-0.246,-0.029,-0.469,0.452,-0.795,-0.365,83691263.408,0.154
refined,14,-1.191,-7.672,-3.648,-0.331,0.066,-0.556,0.429,-0.678,-0.368,82729496.496,0.155
refined,15,-1.229,-7.888,-3.752,-0.315,0.096,-0.584,0.430,-0.618,-0.387,82646780.661,0.156
refined,16,-1.248,-7.972,-3.801,-0.319,0.086,-0.578,0.420,-0.577,-0.388,82620548.617,0.157
refined,17,-1.265,-8.069,-3.849,-0.316,0.080,-0.579,0.420,-0.557,-0.394,82608793.230,0.157
refined,18,-1.274,-8.120,-3.876,-0.316,0.072,-0.576,0.418,-0.540,-0.395,82602963.346,0.157
refined,19,-1.283,-8.169,-3.901,-0.315,0.067,-0.576,0.418,-0.529,-0.397,82599962.046,0.157
refined,20,-1.289,-8.199,-3.916,-0.315,0.063,-0.575,0.417,-0.520,-0.398,82598366.553,0.157
