stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.489,-6.771,-4.108,-1.920,-0.524,-0.680,-0.290,-0.940,1.660,572676557.719,0.368
norefined,2,-2.026,-6.863,-4.223,-1.973,-0.506,-0.652,-0.343,-0.978,1.582,279762257.958,0.295
norefined,3,-1.558,-6.920,-4.352,-2.006,-0.471,-0.612,-0.390,-1.015,1.528,181053441.607,0.225
norefined,4,-1.413,-7.088,-4.259,-1.969,-0.445,-0.440,-0.326,-1.054,1.134,153840836.471,0.199
norefined,5,-1.725,-7.218,-4.007,-1.896,-0.467,-0.362,-0.294,-1.050,0.891,172489207.363,0.239
norefined,6,-1.247,-7.255,-4.126,-1.928,-0.428,-0.342,-0.332,-1.064,0.849,150078568.352,0.172
norefined,7,-1.693,-7.306,-3.922,-1.871,-0.450,-0.334,-0.323,-1.066,0.793,165619826.162,0.232
norefined,8,-1.216,-7.338,-4.044,-1.907,-0.414,-0.319,-0.360,-1.073,0.751,145596428.457,0.166
norefined,9,-1.667,-7.381,-3.847,-1.850,-0.436,-0.318,-0.351,-1.076,0.709,160545354.112,0.226
norefined,10,-1.190,-7.410,-3.972,-1.890,-0.401,-0.306,-0.388,-1.078,0.667,142056967.262,0.161
refined,11,-1.190,-7.410,-3.972,-1.890,-0.401,-0.306,-0.388,-1.078,0.667,142056967.262,0.161
refined,12,-0.448,-3.422,-0.787,0.050,-0.302,-0.083,-0.107,0.657,-0.510,361973856.738,0.131
refined,13,-0.514,-3.582,-1.403,-0.387,-0.004,-0.110,-0.242,0.106,-0.137,107297541.592,0.143
refined,14,-0.695,-4.844,-1.936,-0.595,-0.105,-0.215,-0.266,-0.080,-0.114,88028463.630,0.144
refined,15,-0.766,-5.301,-2.098,-0.755,-0.149,-0.217,-0.377,-0.177,-0.128,86247843.025,0.144
refined,16,-0.780,-5.401,-2.108,-0.840,-0.181,-0.204,-0.439,-0.196,-0.142,86029986.723,0.144
refined,17,-0.787,-5.455,-2.114,-0.878,-0.204,-0.199,-0.460,-0.205,-0.147,85993757.587,0.144
refined,18,-0.790,-5.482,-2.118,-0.894,-0.215,-0.197,-0.468,-0.208,-0.150,85987307.399,0.144
refined,19,-0.792,-5.494,-2.120,-0.901,-0.220,-0.196,-0.471,-0.210,-0.151,85986117.809,0.144
refined,20,-0.792,-5.499,-2.121,-0.904,-0.222,-0.196,-0.473,-0.211,-0.152,85985894.955,0.144
