stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,6.869,2.023,0.000,76,0,9,1892815465.401,984475690.652
refined,18.521,2.023,0.000,76,0,9,1892815465.401,542684042.498
