stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,68.844,2.023,0.000,76,0,9,3799859766.562,370801214.296
refined,123.480,2.023,0.000,76,0,9,3799859766.562,216063184.486
