stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.358,-5.937,-3.357,-1.790,-1.442,-0.798,0.366,-0.922,1.764,1435306971.006,0.397
norefined,2,-1.896,-6.049,-3.473,-1.700,-1.451,-0.794,0.361,-0.942,1.812,1111861557.152,0.313
norefined,3,-1.418,-6.127,-3.569,-1.641,-1.462,-0.778,0.332,-0.946,1.852,697529804.838,0.231
norefined,4,-0.935,-6.192,-3.642,-1.609,-1.453,-0.725,0.284,-0.971,1.872,338717095.486,0.151
norefined,5,-1.385,-6.095,-3.756,-1.506,-1.388,-0.650,0.318,-0.911,1.882,618495975.471,0.227
norefined,6,-0.901,-6.161,-3.817,-1.477,-1.382,-0.592,0.268,-0.946,1.897,332427729.326,0.146
norefined,7,-1.385,-6.079,-3.848,-1.439,-1.357,-0.604,0.319,-0.888,1.893,600962729.166,0.228
norefined,8,-0.902,-6.145,-3.905,-1.411,-1.352,-0.545,0.267,-0.926,1.908,326833749.925,0.147
norefined,9,-1.387,-6.065,-3.927,-1.379,-1.333,-0.566,0.321,-0.868,1.902,587625842.284,0.229
norefined,10,-0.903,-6.132,-3.982,-1.352,-1.329,-0.505,0.268,-0.908,1.916,322383936.034,0.147
refined,11,-0.903,-6.132,-3.982,-1.352,-1.329,-0.505,0.268,-0.908,1.916,322383936.034,0.147
refined,12,-0.717,-4.617,-2.741,-0.314,-0.512,0.196,0.473,0.109,0.739,265796219.639,0.155
refined,13,-0.678,-4.426,-2.610,-0.377,-0.202,0.049,0.264,0.122,0.815,261646756.627,0.153
refined,14,-0.673,-4.372,-2.575,-0.363,-0.182,0.045,0.242,0.121,0.822,261570754.219,0.154
refined,15,-0.672,-4.365,-2.570,-0.361,-0.174,0.043,0.239,0.124,0.822,261566976.803,0.154
refined,16,-0.671,-4.359,-2.568,-0.361,-0.173,0.043,0.238,0.124,0.823,261566651.173,0.154
refined,17,-0.671,-4.358,-2.567,-0.361,-0.172,0.043,0.238,0.124,0.823,261566618.069,0.154
refined,18,-0.671,-4.358,-2.567,-0.361,-0.172,0.043,0.238,0.124,0.823,261566614.507,0.154
refined,19,-0.671,-4.357,-2.567,-0.361,-0.172,0.043,0.238,0.124,0.823,261566614.117,0.154
refined,20,-0.671,-4.357,-2.567,-0.361,-0.172,0.043,0.238,0.124,0.823,261566614.074,0.154
