stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,59.138,1.727,0.000,76,0,9,3445901944.936,385279817.513
refined,80.389,1.727,0.000,76,0,9,3445901944.936,292062271.700
