attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.994,"[-1.448, -0.539]",0.455,-3.646,0.001,56,0.150,207822819.681,0.145,-1.000,0.006,0,0,fn
c,-5.654,"[-8.213, -3.095]",2.559,-3.685,0.000,56,0.150,207822819.681,0.145,-6.000,0.346,0,0,fn
s,-3.132,"[-4.532, -1.732]",1.400,-3.732,0.000,56,0.150,207822819.681,0.145,-3.000,-0.132,0,0,fn
k0,0.279,"[-0.302, 0.86]",0.581,0.800,0.426,56,0.150,207822819.681,0.145,0.000,0.279,0,0,fp
k1,0.083,"[-0.888, 1.054]",0.971,0.143,0.887,56,0.150,207822819.681,0.145,0.000,0.083,0,0,fp
k2,-0.214,"[-0.827, 0.4]",0.613,-0.581,0.563,56,0.150,207822819.681,0.145,0.000,-0.214,0,0,fp
k3,-0.101,"[-1.019, 0.816]",0.917,-0.184,0.854,56,0.150,207822819.681,0.145,0.000,-0.101,0,0,fp
k4,-0.190,"[-0.807, 0.426]",0.617,-0.515,0.608,56,0.150,207822819.681,0.145,0.000,-0.190,0,0,fp
k5,-0.452,"[-1.298, 0.395]",0.847,-0.890,0.377,56,0.150,207822819.681,0.145,0.000,-0.452,0,0,fp
vot,0.176,,,,,56,0.150,207822819.681,0.145,0.167,0.009,0,0,fn
tt,-1.570,"[-2.47, -0.67]",0.900,-2.910,0.005,56,0.200,299645352.848,0.180,-1.000,-0.570,0,0,fn
c,-7.560,"[-12.227, -2.892]",4.667,-2.702,0.009,56,0.200,299645352.848,0.180,-6.000,-1.560,0,0,fn
s,-3.796,"[-5.869, -1.723]",2.073,-3.054,0.003,56,0.200,299645352.848,0.180,-3.000,-0.796,0,0,fn
k0,1.176,"[0.157, 2.195]",1.019,1.925,0.059,56,0.200,299645352.848,0.180,0.000,1.176,0,1,fp
k1,-2.004,"[-3.57, -0.438]",1.566,-2.135,0.036,56,0.200,299645352.848,0.180,0.000,-2.004,0,1,fp
k2,-0.526,"[-1.347, 0.295]",0.821,-1.068,0.289,56,0.200,299645352.848,0.180,0.000,-0.526,0,0,fp
k3,1.538,"[-0.132, 3.208]",1.670,1.536,0.129,56,0.200,299645352.848,0.180,0.000,1.538,0,0,fp
k4,-1.243,"[-2.617, 0.132]",1.374,-1.508,0.136,56,0.200,299645352.848,0.180,0.000,-1.243,0,0,fp
k5,-1.728,"[-3.158, -0.298]",1.430,-2.016,0.048,56,0.200,299645352.848,0.180,0.000,-1.728,0,1,fp
vot,0.208,,,,,56,0.200,299645352.848,0.180,0.167,0.041,0,0,fn
tt,-1.355,"[-2.308, -0.401]",0.954,-2.369,0.021,56,0.250,292062271.700,0.173,-1.000,-0.355,0,0,fn
c,-9.687,"[-16.449, -2.926]",6.762,-2.390,0.020,56,0.250,292062271.700,0.173,-6.000,-3.687,0,0,fn
s,-4.807,"[-8.261, -1.353]",3.454,-2.322,0.023,56,0.250,292062271.700,0.173,-3.000,-1.807,0,0,fn
k0,-0.403,"[-1.436, 0.63]",1.033,-0.651,0.517,56,0.250,292062271.700,0.173,0.000,-0.403,0,0,fp
k1,-0.628,"[-1.996, 0.74]",1.368,-0.766,0.447,56,0.250,292062271.700,0.173,0.000,-0.628,0,0,fp
k2,1.498,"[-0.233, 3.229]",1.731,1.443,0.154,56,0.250,292062271.700,0.173,0.000,1.498,0,0,fp
k3,-0.026,"[-1.498, 1.446]",1.472,-0.029,0.977,56,0.250,292062271.700,0.173,0.000,-0.026,0,0,fp
k4,-0.543,"[-1.915, 0.829]",1.372,-0.660,0.512,56,0.250,292062271.700,0.173,0.000,-0.543,0,0,fp
k5,-0.434,"[-1.939, 1.071]",1.505,-0.481,0.632,56,0.250,292062271.700,0.173,0.000,-0.434,0,0,fp
vot,0.140,,,,,56,0.250,292062271.700,0.173,0.167,-0.027,0,0,fn
