stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.050,-5.853,-3.924,-1.727,-0.893,1.460,-0.477,1.883,-1.023,1103856547.874,-0.008
norefined,2,-0.445,-5.866,-3.896,-1.714,-0.904,1.469,-0.544,1.879,-1.021,647434148.506,0.076
norefined,3,-0.932,-5.884,-3.828,-1.672,-0.889,1.486,-0.598,1.830,-1.008,509798189.930,0.158
norefined,4,-1.040,-6.067,-3.692,-1.480,-0.895,1.403,-0.694,1.466,-0.973,462176374.412,0.171
norefined,5,-0.713,-6.228,-3.649,-1.316,-0.880,1.350,-0.660,1.197,-0.862,438206372.732,0.114
norefined,6,-1.163,-6.273,-3.539,-1.204,-0.847,1.365,-0.698,1.070,-0.821,432117181.419,0.185
norefined,7,-0.704,-6.368,-3.567,-1.142,-0.833,1.326,-0.629,0.952,-0.750,406888268.426,0.111
norefined,8,-1.170,-6.393,-3.463,-1.049,-0.797,1.354,-0.658,0.860,-0.717,410410512.576,0.183
norefined,9,-0.700,-6.473,-3.505,-1.004,-0.783,1.312,-0.589,0.768,-0.656,385279817.514,0.108
norefined,10,-1.175,-6.485,-3.407,-0.927,-0.748,1.347,-0.617,0.699,-0.630,395314335.581,0.181
refined,11,-0.700,-6.473,-3.505,-1.004,-0.783,1.312,-0.589,0.768,-0.656,385279817.514,0.108
refined,12,-1.052,-7.910,-3.613,-0.520,-0.255,1.252,-0.138,-0.311,-0.227,296469395.201,0.133
refined,13,-1.220,-8.761,-4.323,-0.395,-0.618,1.331,-0.085,-0.403,-0.319,292380581.863,0.139
refined,14,-1.321,-9.463,-4.674,-0.419,-0.613,1.458,-0.019,-0.528,-0.384,292114175.347,0.140
refined,15,-1.326,-9.484,-4.710,-0.393,-0.623,1.462,-0.046,-0.512,-0.413,292073839.611,0.140
refined,16,-1.353,-9.679,-4.799,-0.409,-0.627,1.496,-0.020,-0.546,-0.427,292066011.769,0.140
refined,17,-1.345,-9.616,-4.775,-0.396,-0.626,1.485,-0.037,-0.529,-0.430,292063871.983,0.140
refined,18,-1.356,-9.694,-4.810,-0.405,-0.628,1.499,-0.023,-0.545,-0.433,292062945.152,0.140
refined,19,-1.349,-9.648,-4.790,-0.398,-0.627,1.491,-0.033,-0.535,-0.433,292062512.622,0.140
refined,20,-1.355,-9.687,-4.807,-0.403,-0.628,1.498,-0.026,-0.543,-0.434,292062271.700,0.140
