attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
vot,0.149,,,,,5.184,ngd,3,202253409.517,0.144,0.167,-0.018,0,0,fn
tt,-1.400,"[-1.883, -0.918]",0.482,-4.839,0.000,6.039,lm,3,177624492.938,0.135,-1.000,-0.400,0,0,fn
c,-8.635,"[-11.825, -5.444]",3.191,-4.508,0.000,6.039,lm,3,177624492.938,0.135,-6.000,-2.635,0,0,fn
s,-4.043,"[-5.457, -2.629]",1.414,-4.764,0.000,6.039,lm,3,177624492.938,0.135,-3.000,-1.043,0,0,fn
vot,0.162,,,,,6.039,lm,3,177624492.938,0.135,0.167,-0.004,0,0,fn
tt,-1.400,"[-1.883, -0.918]",0.482,-4.839,0.000,11.253,ngd+lm,3,177624492.938,0.135,-1.000,-0.400,0,0,fn
c,-8.635,"[-11.825, -5.444]",3.191,-4.508,0.000,11.253,ngd+lm,3,177624492.938,0.135,-6.000,-2.635,0,0,fn
s,-4.043,"[-5.457, -2.629]",1.414,-4.764,0.000,11.253,ngd+lm,3,177624492.938,0.135,-3.000,-1.043,0,0,fn
vot,0.162,,,,,11.253,ngd+lm,3,177624492.938,0.135,0.167,-0.004,0,0,fn
tt,-1.146,"[-1.503, -0.789]",0.357,-5.349,0.000,6.286,ngd,4,281425740.850,0.173,-1.000,-0.146,0,0,fn
c,-5.627,"[-7.424, -3.83]",1.797,-5.216,0.000,6.286,ngd,4,281425740.850,0.173,-6.000,0.373,0,0,fn
s,-2.595,"[-3.459, -1.731]",0.864,-5.004,0.000,6.286,ngd,4,281425740.850,0.173,-3.000,0.405,0,0,fn
vot,0.204,,,,,6.286,ngd,4,281425740.850,0.173,0.167,0.037,0,0,fn
tt,-0.862,"[-1.085, -0.639]",0.223,-6.432,0.000,6.020,lm,4,181687925.273,0.139,-1.000,0.138,0,0,fn
c,-5.086,"[-6.419, -3.752]",1.334,-6.353,0.000,6.020,lm,4,181687925.273,0.139,-6.000,0.914,0,0,fn
s,-2.566,"[-3.237, -1.895]",0.671,-6.373,0.000,6.020,lm,4,181687925.273,0.139,-3.000,0.434,0,0,fn
vot,0.169,,,,,6.020,lm,4,181687925.273,0.139,0.167,0.003,0,0,fn
tt,-0.862,"[-1.085, -0.639]",0.223,-6.431,0.000,12.402,ngd+lm,4,181687897.810,0.139,-1.000,0.138,0,0,fn
c,-5.088,"[-6.423, -3.754]",1.335,-6.352,0.000,12.402,ngd+lm,4,181687897.810,0.139,-6.000,0.912,0,0,fn
s,-2.567,"[-3.239, -1.896]",0.671,-6.372,0.000,12.402,ngd+lm,4,181687897.810,0.139,-3.000,0.433,0,0,fn
vot,0.169,,,,,12.402,ngd+lm,4,181687897.810,0.139,0.167,0.003,0,0,fn
