attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.634,"[-0.809, -0.459]",0.175,-6.029,0.000,69.435,ngd,59,155540964.740,0.132,-1.000,0.366,0,0,fn
c,-5.254,"[-6.695, -3.813]",1.441,-6.073,0.000,69.435,ngd,59,155540964.740,0.132,-6.000,0.746,0,0,fn
s,-2.729,"[-3.451, -2.008]",0.721,-6.303,0.000,69.435,ngd,59,155540964.740,0.132,-3.000,0.271,0,0,fn
vot,0.121,,,,,69.435,ngd,59,155540964.740,0.132,0.167,-0.046,0,0,fn
tt,-1.253,"[-1.64, -0.866]",0.387,-5.395,0.000,79.687,lm,59,140613783.805,0.126,-1.000,-0.253,0,0,fn
c,-7.971,"[-10.391, -5.55]",2.420,-5.487,0.000,79.687,lm,59,140613783.805,0.126,-6.000,-1.971,0,0,fn
s,-4.052,"[-5.248, -2.855]",1.196,-5.642,0.000,79.687,lm,59,140613783.805,0.126,-3.000,-1.052,0,0,fn
vot,0.157,,,,,79.687,lm,59,140613783.805,0.126,0.167,-0.009,0,0,fn
tt,-1.153,"[-1.526, -0.781]",0.373,-5.154,0.000,155.143,ngd+lm,59,139974524.473,0.125,-1.000,-0.153,0,0,fn
c,-8.348,"[-11.0, -5.696]",2.652,-5.244,0.000,155.143,ngd+lm,59,139974524.473,0.125,-6.000,-2.348,0,0,fn
s,-4.146,"[-5.421, -2.871]",1.275,-5.417,0.000,155.143,ngd+lm,59,139974524.473,0.125,-3.000,-1.146,0,0,fn
vot,0.138,,,,,155.143,ngd+lm,59,139974524.473,0.125,0.167,-0.028,0,0,fn
