stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,64.149,1.765,0.000,0,9,1961521669.368,150561957.286,57
refined,169.168,1.765,0.000,0,9,1961521669.368,59950662.706,57
