stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,61.933,1.857,0.000,0,9,1226423682.835,60651841.408,38
refined,210.829,1.857,0.000,0,9,1226423682.835,18462007.831,38
