stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.710,"[-2.071, 0.651]",1.361,-0.946,0.367
norefined,c,-6.600,"[-19.407, 6.206]",12.806,-0.934,0.372
norefined,s,-4.434,"[-14.756, 5.887]",10.321,-0.779,0.454
norefined,k0,-0.127,"[-1.946, 1.693]",1.819,-0.126,0.902
norefined,k1,-0.422,"[-4.481, 3.636]",4.058,-0.189,0.854
norefined,k2,0.647,"[-3.245, 4.539]",3.892,0.301,0.769
norefined,k3,-0.402,"[-2.703, 1.899]",2.301,-0.317,0.758
norefined,k4,-0.867,"[-3.088, 1.353]",2.220,-0.708,0.495
norefined,k5,1.303,"[-1.514, 4.12]",2.817,0.838,0.421
refined,tt,-1.144,"[-1.916, -0.373]",0.772,-2.688,0.023
refined,c,-8.232,"[-14.189, -2.276]",5.956,-2.505,0.031
refined,s,-4.814,"[-8.102, -1.525]",3.289,-2.653,0.024
refined,k0,-0.402,"[-1.436, 0.631]",1.033,-0.706,0.497
refined,k1,-1.432,"[-3.28, 0.417]",1.848,-1.404,0.191
refined,k2,0.916,"[-0.664, 2.497]",1.581,1.051,0.318
refined,k3,1.128,"[-0.552, 2.807]",1.680,1.217,0.252
refined,k4,0.141,"[-0.678, 0.961]",0.820,0.312,0.761
refined,k5,-0.249,"[-1.879, 1.381]",1.630,-0.277,0.787
