attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.810,"[-1.181, -0.44]",0.371,-3.641,0.001,5.638,ngd,60,270101193.803,0.172,-1.000,0.190,0,0,fn
c,-6.391,"[-9.341, -3.441]",2.950,-3.609,0.001,5.638,ngd,60,270101193.803,0.172,-6.000,-0.391,0,0,fn
s,-2.960,"[-4.137, -1.783]",1.177,-4.190,0.000,5.638,ngd,60,270101193.803,0.172,-3.000,0.040,0,0,fn
vot,0.127,,,,,5.638,ngd,60,270101193.803,0.172,0.167,-0.040,0,0,fn
tt,-1.203,"[-1.72, -0.685]",0.517,-3.872,0.000,5.989,lm,60,224107621.472,0.157,-1.000,-0.203,0,0,fn
c,-7.202,"[-10.233, -4.171]",3.031,-3.958,0.000,5.989,lm,60,224107621.472,0.157,-6.000,-1.202,0,0,fn
s,-3.303,"[-4.494, -2.111]",1.192,-4.617,0.000,5.989,lm,60,224107621.472,0.157,-3.000,-0.303,0,0,fn
vot,0.167,,,,,5.989,lm,60,224107621.472,0.157,0.167,0.000,0,0,fn
tt,-1.203,"[-1.721, -0.685]",0.518,-3.872,0.000,11.690,ngd+lm,60,224107615.775,0.157,-1.000,-0.203,0,0,fn
c,-7.204,"[-10.237, -4.171]",3.033,-3.957,0.000,11.690,ngd+lm,60,224107615.775,0.157,-6.000,-1.204,0,0,fn
s,-3.303,"[-4.495, -2.111]",1.192,-4.616,0.000,11.690,ngd+lm,60,224107615.775,0.157,-3.000,-0.303,0,0,fn
vot,0.167,,,,,11.690,ngd+lm,60,224107615.775,0.157,0.167,0.000,0,0,fn
