stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,109.015,2.023,0.000,76,0,9,2603700927.849,166435960.838
refined,209.237,2.023,0.000,76,0,9,2603700927.849,89454479.923
