stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.990,"[-1.367, -0.613]",0.377,-5.245,0.000
norefined,c,-7.106,"[-9.589, -4.624]",2.483,-5.713,0.000
norefined,s,-2.989,"[-4.165, -1.814]",1.176,-5.076,0.000
norefined,k0,-1.646,"[-2.642, -0.649]",0.996,-3.297,0.002
norefined,k1,-0.436,"[-1.116, 0.244]",0.680,-1.281,0.205
norefined,k2,-0.067,"[-0.662, 0.529]",0.595,-0.223,0.824
norefined,k3,0.899,"[0.152, 1.647]",0.748,2.401,0.019
norefined,k4,0.298,"[-0.211, 0.806]",0.509,1.168,0.247
norefined,k5,-0.577,"[-1.277, 0.124]",0.700,-1.644,0.105
refined,tt,-0.989,"[-1.249, -0.728]",0.260,-7.582,0.000
refined,c,-5.799,"[-7.223, -4.374]",1.424,-8.127,0.000
refined,s,-2.986,"[-3.733, -2.239]",0.747,-7.977,0.000
refined,k0,0.125,"[-0.327, 0.577]",0.452,0.553,0.582
refined,k1,-0.004,"[-0.344, 0.335]",0.339,-0.026,0.979
refined,k2,0.228,"[-0.13, 0.586]",0.358,1.269,0.209
refined,k3,-0.201,"[-0.551, 0.148]",0.350,-1.149,0.255
refined,k4,0.074,"[-0.193, 0.342]",0.267,0.556,0.580
refined,k5,0.322,"[-0.041, 0.686]",0.363,1.768,0.082
