stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.048,-7.225,-2.677,-1.742,-0.426,-0.106,1.151,-0.172,-0.638,860664382.125,-0.007
norefined,2,-0.437,-7.204,-2.703,-1.786,-0.455,-0.136,1.105,-0.213,-0.716,421161885.140,0.061
norefined,3,-0.923,-7.160,-2.734,-1.754,-0.482,-0.141,1.058,-0.170,-0.788,238742298.795,0.129
norefined,4,-1.349,-7.098,-2.797,-1.649,-0.466,-0.064,1.042,0.036,-0.766,252702809.826,0.190
norefined,5,-0.887,-7.167,-2.837,-1.552,-0.447,0.010,1.069,0.132,-0.693,219308836.447,0.124
norefined,6,-1.369,-7.098,-2.845,-1.479,-0.439,0.028,1.043,0.173,-0.763,240083062.313,0.193
norefined,7,-0.900,-7.169,-2.867,-1.384,-0.414,0.092,1.071,0.245,-0.690,209648564.414,0.126
norefined,8,-1.383,-7.101,-2.863,-1.335,-0.415,0.090,1.018,0.238,-0.774,233878215.012,0.195
norefined,9,-0.911,-7.174,-2.873,-1.248,-0.389,0.147,1.039,0.296,-0.697,204063320.090,0.127
norefined,10,-1.391,-7.108,-2.864,-1.218,-0.397,0.134,0.969,0.265,-0.783,229852159.045,0.196
refined,11,-0.911,-7.174,-2.873,-1.248,-0.389,0.147,1.039,0.296,-0.697,204063320.090,0.127
refined,12,-0.896,-4.428,-1.887,0.457,-0.003,0.378,-0.272,-0.091,0.115,172049879.425,0.202
refined,13,-0.909,-5.137,-2.096,-0.030,-0.036,0.327,0.088,0.055,-0.118,143656689.063,0.177
refined,14,-0.923,-5.333,-2.189,-0.093,-0.073,0.287,0.132,0.059,-0.155,142855089.226,0.173
refined,15,-0.926,-5.360,-2.203,-0.092,-0.082,0.283,0.134,0.059,-0.158,142844443.000,0.173
refined,16,-0.926,-5.362,-2.205,-0.093,-0.082,0.283,0.135,0.059,-0.159,142844346.931,0.173
refined,17,-0.926,-5.362,-2.205,-0.093,-0.082,0.283,0.135,0.059,-0.159,142844345.959,0.173
refined,18,-0.926,-5.362,-2.205,-0.093,-0.082,0.283,0.135,0.059,-0.159,142844345.946,0.173
refined,19,-0.926,-5.362,-2.205,-0.093,-0.082,0.283,0.135,0.059,-0.159,142844345.946,0.173
refined,20,-0.926,-5.362,-2.205,-0.093,-0.082,0.283,0.135,0.059,-0.159,142844345.946,0.173
