stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,63.043,2.023,0.000,0,9,4401242001.839,464829710.877,76
refined,93.715,2.023,0.000,0,9,4401242001.839,323893185.561,76
