stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.001,"[-2.814, 0.813]",1.813,-1.101,0.275
norefined,c,-6.813,"[-19.199, 5.573]",12.386,-1.098,0.276
norefined,s,-4.812,"[-12.155, 2.531]",7.343,-1.308,0.195
norefined,k0,-0.616,"[-2.402, 1.17]",1.786,-0.689,0.493
norefined,k1,1.758,"[-1.437, 4.953]",3.195,1.098,0.276
norefined,k2,0.760,"[-1.848, 3.368]",2.608,0.582,0.563
norefined,k3,-0.371,"[-2.305, 1.563]",1.934,-0.383,0.703
norefined,k4,1.370,"[-2.083, 4.823]",3.453,0.792,0.431
norefined,k5,-0.369,"[-2.221, 1.483]",1.852,-0.397,0.692
refined,tt,-1.001,"[-2.814, 0.813]",1.813,-1.101,0.275
refined,c,-6.813,"[-19.199, 5.573]",12.386,-1.098,0.276
refined,s,-4.812,"[-12.155, 2.531]",7.343,-1.308,0.195
refined,k0,-0.616,"[-2.402, 1.17]",1.786,-0.689,0.493
refined,k1,1.758,"[-1.437, 4.953]",3.195,1.098,0.276
refined,k2,0.760,"[-1.848, 3.368]",2.608,0.582,0.563
refined,k3,-0.371,"[-2.305, 1.563]",1.934,-0.383,0.703
refined,k4,1.370,"[-2.083, 4.823]",3.453,0.792,0.431
refined,k5,-0.369,"[-2.221, 1.483]",1.852,-0.397,0.692
