stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.116,-6.632,-4.761,-1.639,1.821,0.334,-1.274,1.234,-0.900,549047174.023,1584,0,0,0.168
norefined,2,-1.545,-6.668,-4.681,-1.548,1.729,0.414,-1.095,1.211,-0.845,518619263.579,1584,0,0,0.232
norefined,3,-1.118,-6.801,-4.649,-1.378,1.690,0.480,-1.001,1.191,-0.775,487384647.451,1584,0,0,0.164
norefined,4,-1.574,-6.807,-4.575,-1.309,1.616,0.524,-0.856,1.176,-0.723,480558227.026,1584,0,0,0.231
norefined,5,-1.106,-6.910,-4.587,-1.189,1.582,0.544,-0.814,1.154,-0.677,450954553.016,1584,0,0,0.160
norefined,6,-1.573,-6.902,-4.514,-1.136,1.521,0.574,-0.684,1.145,-0.628,453358407.362,1584,0,0,0.228
norefined,7,-1.095,-6.992,-4.542,-1.040,1.487,0.580,-0.662,1.122,-0.592,423968106.682,1584,0,0,0.157
norefined,8,-1.567,-6.975,-4.471,-1.000,1.434,0.603,-0.543,1.118,-0.544,432021399.283,1584,0,0,0.225
norefined,9,-1.085,-7.058,-4.508,-0.920,1.401,0.601,-0.532,1.093,-0.514,402524973.098,1584,0,0,0.154
norefined,10,-1.561,-7.035,-4.436,-0.890,1.353,0.621,-0.422,1.092,-0.467,414709033.135,1584,0,0,0.222
refined,11,-1.085,-7.058,-4.508,-0.920,1.401,0.601,-0.532,1.093,-0.514,402524973.098,1584,0,0,0.154
refined,12,0.174,0.829,1.174,1.136,-1.670,-0.916,0.817,-1.051,1.646,9254857202.512,1584,0,0,0.211
refined,13,-0.800,-3.992,-3.875,-2.613,4.417,2.365,-2.875,2.268,-4.011,1532663092.425,1584,0,0,0.200
refined,14,0.346,1.109,1.862,4.757,-6.922,-3.434,5.530,-2.577,6.268,9980840720.536,1584,0,0,0.312
refined,15,-1.319,-3.359,-10.804,-8.231,18.592,9.806,-13.909,6.948,-15.197,3183040514.467,1584,0,0,0.393
refined,16,1.828,-3.487,23.043,18.725,-48.856,-28.288,42.809,-19.174,38.896,11106247562.138,1584,0,0,-0.524
refined,17,8.820,-23.320,90.461,78.261,-206.380,-122.894,183.017,-71.086,160.661,10919348281.380,1584,0,0,-0.378
refined,18,112.743,-450.579,1247.656,1429.835,-3009.793,-1618.213,2532.714,-1171.367,2091.096,10804127824.912,1584,0,0,-0.250
refined,19,571.976,991.524,1890.155,2283.492,-2786.576,-1969.641,2545.218,-598.606,1761.592,11094758011.946,1584,0,0,0.577
refined,20,5184.096,-2594.348,-4212.202,9777.901,-14780.524,11495.276,651.872,8898.066,1149.841,10332571773.942,1584,0,0,-1.998
