stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,28.027,1.857,0.000,38,0,9,1277085952.208,131684326.854
refined,143.020,1.857,0.000,38,0,9,1277085952.208,28138532.537
