stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,4.324,2.347,0.016,19,0,9,662249543.684,135388055.080
refined,61.864,2.347,0.000,19,0,9,662249543.684,11684466.050
