stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.382,-5.383,-1.893,1.964,1.898,-1.261,0.766,-0.431,0.937,493392041.345,0.257
norefined,2,-0.938,-5.486,-1.976,1.889,1.790,-1.320,0.702,-0.529,0.914,369399443.154,0.171
norefined,3,-1.357,-5.480,-2.055,1.782,1.607,-1.278,0.683,-0.623,0.802,397414960.302,0.248
norefined,4,-0.904,-5.562,-2.156,1.710,1.519,-1.325,0.619,-0.708,0.767,284016394.949,0.162
norefined,5,-1.366,-5.517,-2.211,1.638,1.387,-1.286,0.621,-0.753,0.694,323531333.234,0.248
norefined,6,-0.913,-5.595,-2.319,1.559,1.306,-1.330,0.554,-0.835,0.651,216575592.447,0.163
norefined,7,-1.380,-5.533,-2.376,1.495,1.186,-1.286,0.557,-0.869,0.589,248454652.579,0.249
norefined,8,-0.924,-5.610,-2.482,1.418,1.113,-1.328,0.489,-0.946,0.549,167621391.492,0.165
norefined,9,-1.396,-5.533,-2.538,1.374,1.013,-1.267,0.493,-0.972,0.500,193068329.464,0.252
norefined,10,-0.933,-5.610,-2.635,1.308,0.950,-1.310,0.424,-1.042,0.473,135388055.080,0.166
refined,11,-0.933,-5.610,-2.635,1.308,0.950,-1.310,0.424,-1.042,0.473,135388055.080,0.166
refined,12,0.154,0.353,0.321,-1.292,-1.702,0.808,-0.736,2.979,-1.637,801630445.170,0.436
refined,13,-0.355,-1.871,-1.110,1.558,0.914,-0.658,-0.598,-1.039,0.984,436371255.057,0.190
refined,14,-0.130,-0.664,-0.121,-0.537,-0.366,0.027,0.042,0.394,-0.768,137934400.253,0.196
refined,15,-0.288,-1.982,-0.948,0.025,-0.376,0.011,-0.299,0.674,-0.338,21411337.853,0.145
refined,16,-0.402,-2.529,-1.292,0.170,-0.435,-0.224,-0.388,0.728,-0.291,12623641.894,0.159
refined,17,-0.470,-2.838,-1.508,0.201,-0.435,-0.326,-0.385,0.678,-0.256,11840812.759,0.166
refined,18,-0.514,-3.063,-1.669,0.200,-0.435,-0.368,-0.367,0.660,-0.234,11731619.074,0.168
refined,19,-0.542,-3.210,-1.771,0.198,-0.435,-0.390,-0.354,0.650,-0.221,11698095.924,0.169
refined,20,-0.561,-3.313,-1.842,0.198,-0.437,-0.404,-0.345,0.646,-0.211,11684466.050,0.169
