stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.382,-5.383,-1.893,1.964,1.898,-1.261,0.766,-0.431,0.937,1470583149.195,0.257
norefined,2,-1.109,-5.491,-2.079,1.769,1.770,-1.329,0.557,-0.551,0.828,1014678868.653,0.202
norefined,3,-0.904,-5.545,-2.339,1.564,1.634,-1.331,0.384,-0.676,0.651,640377002.291,0.163
norefined,4,-1.236,-5.491,-2.574,1.411,1.512,-1.270,0.276,-0.740,0.495,437653822.613,0.225
norefined,5,-0.869,-5.540,-2.788,1.267,1.414,-1.277,0.151,-0.826,0.380,345389813.720,0.157
norefined,6,-1.334,-5.464,-2.884,1.199,1.347,-1.212,0.110,-0.842,0.321,301761443.123,0.244
norefined,7,-0.884,-5.535,-3.012,1.114,1.289,-1.244,0.021,-0.893,0.259,262767851.147,0.160
norefined,8,-1.360,-5.454,-3.078,1.066,1.241,-1.168,-0.008,-0.897,0.226,255127998.983,0.249
norefined,9,-0.888,-5.542,-3.150,1.008,1.202,-1.217,-0.076,-0.926,0.190,230293127.606,0.160
norefined,10,-1.367,-5.460,-3.203,0.969,1.162,-1.137,-0.099,-0.923,0.167,234830307.032,0.250
refined,11,-0.888,-5.542,-3.150,1.008,1.202,-1.217,-0.076,-0.926,0.190,230293127.606,0.160
refined,12,-0.944,-5.472,-3.149,-0.074,-0.031,-0.283,-0.649,0.438,-0.129,92519512.942,0.173
refined,13,-1.086,-6.354,-3.602,0.204,0.105,-0.302,-0.162,0.151,-0.052,83201124.465,0.171
refined,14,-1.183,-6.944,-3.915,0.214,0.049,-0.264,-0.104,0.194,-0.005,82823406.032,0.170
refined,15,-1.168,-6.881,-3.852,0.255,0.024,-0.234,-0.099,0.199,0.028,82794933.326,0.170
refined,16,-1.195,-7.039,-3.944,0.241,0.025,-0.234,-0.085,0.194,0.013,82788653.760,0.170
refined,17,-1.177,-6.934,-3.878,0.254,0.019,-0.229,-0.092,0.197,0.026,82786280.610,0.170
refined,18,-1.192,-7.024,-3.933,0.244,0.023,-0.232,-0.085,0.194,0.016,82784358.210,0.170
refined,19,-1.180,-6.953,-3.890,0.252,0.020,-0.229,-0.090,0.197,0.024,82783377.699,0.170
refined,20,-1.190,-7.010,-3.924,0.245,0.022,-0.231,-0.086,0.195,0.018,82782633.802,0.170
