stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.787,"[-2.116, 0.541]",1.329,-1.074,0.308
norefined,c,-5.881,"[-16.746, 4.983]",10.864,-0.981,0.350
norefined,s,-1.761,"[-5.434, 1.912]",3.673,-0.869,0.405
norefined,k0,0.943,"[-2.654, 4.541]",3.598,0.475,0.645
norefined,k1,-2.081,"[-10.005, 5.843]",7.924,-0.476,0.644
norefined,k2,0.255,"[-4.583, 5.093]",4.838,0.095,0.926
norefined,k3,-0.489,"[-5.763, 4.785]",5.274,-0.168,0.870
norefined,k4,-0.857,"[-6.312, 4.598]",5.455,-0.285,0.782
norefined,k5,-1.403,"[-5.223, 2.417]",3.820,-0.666,0.521
refined,tt,-1.622,"[-2.968, -0.277]",1.345,-2.185,0.054
refined,c,-4.986,"[-8.433, -1.539]",3.447,-2.622,0.026
refined,s,-5.732,"[-11.023, -0.441]",5.291,-1.963,0.078
refined,k0,0.896,"[-0.284, 2.076]",1.180,1.376,0.199
refined,k1,-0.211,"[-1.102, 0.681]",0.891,-0.428,0.678
refined,k2,-0.280,"[-1.052, 0.493]",0.772,-0.656,0.526
refined,k3,-2.837,"[-6.736, 1.063]",3.899,-1.318,0.217
refined,k4,6.500,"[-0.493, 13.492]",6.992,1.685,0.123
refined,k5,-0.208,"[-0.882, 0.466]",0.674,-0.558,0.589
