stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.543,"[-0.868, -0.218]",0.325,-2.841,0.008
norefined,c,-5.891,"[-9.975, -1.806]",4.085,-2.450,0.021
norefined,s,-2.032,"[-3.765, -0.299]",1.733,-1.993,0.056
norefined,k0,0.847,"[-0.353, 2.047]",1.200,1.199,0.240
norefined,k1,-1.662,"[-3.876, 0.553]",2.214,-1.275,0.212
norefined,k2,-0.264,"[-1.411, 0.883]",1.147,-0.391,0.699
norefined,k3,-0.169,"[-1.459, 1.122]",1.290,-0.222,0.826
norefined,k4,-0.668,"[-2.481, 1.144]",1.813,-0.626,0.536
norefined,k5,-0.899,"[-1.814, 0.015]",0.914,-1.671,0.105
refined,tt,-0.812,"[-1.04, -0.583]",0.229,-6.025,0.000
refined,c,-4.788,"[-6.397, -3.178]",1.610,-5.054,0.000
refined,s,-2.402,"[-3.156, -1.649]",0.754,-5.416,0.000
refined,k0,0.074,"[-0.352, 0.5]",0.426,0.295,0.770
refined,k1,-0.273,"[-0.813, 0.267]",0.540,-0.860,0.397
refined,k2,-0.410,"[-0.83, 0.01]",0.420,-1.659,0.108
refined,k3,0.192,"[-0.445, 0.829]",0.637,0.512,0.613
refined,k4,-0.199,"[-0.935, 0.537]",0.736,-0.460,0.649
refined,k5,0.189,"[-0.156, 0.534]",0.345,0.932,0.359
