stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,77.288,1.727,0.000,76,0,9,2720829356.671,239047138.276
refined,157.473,1.727,0.000,76,0,9,2720829356.671,122819581.925
