stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.460,-6.945,-2.684,-1.839,1.509,-1.625,-1.891,1.128,-1.428,1158074819.971,-0.066
norefined,2,-0.007,-6.954,-2.649,-1.910,1.417,-1.665,-1.935,1.072,-1.532,805075696.646,0.001
norefined,3,-0.475,-6.942,-2.675,-1.937,1.306,-1.717,-1.912,1.007,-1.628,708847843.293,0.068
norefined,4,-0.608,-6.947,-2.903,-1.709,1.096,-1.886,-1.694,0.925,-1.593,673869992.893,0.087
norefined,5,-0.280,-6.956,-3.132,-1.518,0.942,-1.925,-1.527,0.900,-1.587,691610117.767,0.040
norefined,6,-0.771,-6.953,-3.085,-1.501,0.891,-1.956,-1.493,0.891,-1.625,658974555.043,0.111
norefined,7,-0.354,-6.964,-3.271,-1.372,0.786,-1.936,-1.378,0.899,-1.617,667680112.996,0.051
norefined,8,-0.847,-6.962,-3.207,-1.356,0.750,-1.965,-1.355,0.891,-1.642,646921219.630,0.122
norefined,9,-0.422,-6.973,-3.385,-1.239,0.648,-1.932,-1.244,0.896,-1.638,648487972.415,0.060
norefined,10,-0.914,-6.973,-3.310,-1.224,0.623,-1.960,-1.230,0.886,-1.655,636928334.188,0.131
refined,11,-0.914,-6.973,-3.310,-1.224,0.623,-1.960,-1.230,0.886,-1.655,636928334.188,0.131
refined,12,-0.793,-4.921,-2.548,0.148,-0.782,0.819,1.300,-0.448,-0.192,677628293.039,0.161
refined,13,-0.670,-4.032,-2.169,-0.596,-0.255,0.304,-0.093,-0.175,0.107,552088469.508,0.166
refined,14,-0.811,-5.174,-2.652,-0.435,-0.512,0.391,0.277,-0.261,-0.150,535205671.430,0.157
refined,15,-0.932,-5.900,-3.102,-0.481,-0.568,0.277,0.284,-0.272,-0.253,533098407.420,0.158
refined,16,-0.960,-6.057,-3.162,-0.473,-0.614,0.237,0.385,-0.228,-0.267,532781077.684,0.159
refined,17,-1.017,-6.330,-3.365,-0.503,-0.634,0.237,0.356,-0.246,-0.239,532690925.126,0.161
refined,18,-1.017,-6.332,-3.341,-0.471,-0.643,0.221,0.418,-0.198,-0.252,532671921.569,0.161
refined,19,-1.056,-6.517,-3.493,-0.503,-0.652,0.230,0.373,-0.230,-0.227,532656973.708,0.162
refined,20,-1.041,-6.449,-3.418,-0.465,-0.655,0.214,0.435,-0.179,-0.249,532676260.831,0.161
