stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.826,"[-1.305, -0.347]",0.479,-2.877,0.005
norefined,c,-6.409,"[-9.698, -3.121]",3.288,-3.251,0.002
norefined,s,-3.478,"[-5.426, -1.53]",1.948,-2.978,0.004
norefined,k0,-1.088,"[-2.92, 0.743]",1.832,-0.991,0.325
norefined,k1,0.591,"[-0.275, 1.456]",0.865,1.138,0.259
norefined,k2,-0.612,"[-1.899, 0.676]",1.288,-0.792,0.431
norefined,k3,-0.063,"[-0.863, 0.737]",0.800,-0.132,0.896
norefined,k4,-0.118,"[-0.988, 0.752]",0.870,-0.226,0.822
norefined,k5,-0.161,"[-1.218, 0.897]",1.058,-0.253,0.801
refined,tt,-0.692,"[-0.939, -0.446]",0.246,-4.691,0.000
refined,c,-4.571,"[-6.187, -2.956]",1.615,-4.720,0.000
refined,s,-2.291,"[-3.084, -1.499]",0.793,-4.821,0.000
refined,k0,0.139,"[-0.529, 0.807]",0.668,0.348,0.729
refined,k1,-0.105,"[-0.54, 0.329]",0.435,-0.404,0.688
refined,k2,0.084,"[-0.566, 0.735]",0.650,0.216,0.830
refined,k3,0.085,"[-0.393, 0.564]",0.479,0.297,0.767
refined,k4,0.016,"[-0.471, 0.504]",0.487,0.056,0.956
refined,k5,-0.098,"[-0.667, 0.47]",0.568,-0.288,0.774
