attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.692,"[-0.939, -0.446]",0.246,-4.691,0.000,98,0.150,240500302.758,0.163,-1.000,0.308,0,0,fn
c,-4.571,"[-6.187, -2.956]",1.615,-4.720,0.000,98,0.150,240500302.758,0.163,-6.000,1.429,0,0,fn
s,-2.291,"[-3.084, -1.499]",0.793,-4.821,0.000,98,0.150,240500302.758,0.163,-3.000,0.709,0,0,fn
k0,0.139,"[-0.529, 0.807]",0.668,0.348,0.729,98,0.150,240500302.758,0.163,0.000,0.139,0,0,fp
k1,-0.105,"[-0.54, 0.329]",0.435,-0.404,0.688,98,0.150,240500302.758,0.163,0.000,-0.105,0,0,fp
k2,0.084,"[-0.566, 0.735]",0.650,0.216,0.830,98,0.150,240500302.758,0.163,0.000,0.084,0,0,fp
k3,0.085,"[-0.393, 0.564]",0.479,0.297,0.767,98,0.150,240500302.758,0.163,0.000,0.085,0,0,fp
k4,0.016,"[-0.471, 0.504]",0.487,0.056,0.956,98,0.150,240500302.758,0.163,0.000,0.016,0,0,fp
k5,-0.098,"[-0.667, 0.47]",0.568,-0.288,0.774,98,0.150,240500302.758,0.163,0.000,-0.098,0,0,fp
vot,0.151,,,,,98,0.150,240500302.758,0.163,0.167,-0.015,0,0,fn
tt,-1.257,"[-2.075, -0.438]",0.819,-2.559,0.013,98,0.200,385788632.344,0.198,-1.000,-0.257,0,0,fn
c,-6.883,"[-11.308, -2.458]",4.425,-2.594,0.012,98,0.200,385788632.344,0.198,-6.000,-0.883,0,0,fn
s,-3.293,"[-5.272, -1.315]",1.978,-2.776,0.007,98,0.200,385788632.344,0.198,-3.000,-0.293,0,0,fn
k0,-1.207,"[-2.746, 0.333]",1.540,-1.308,0.195,98,0.200,385788632.344,0.198,0.000,-1.207,0,0,fp
k1,0.316,"[-0.481, 1.112]",0.796,0.661,0.511,98,0.200,385788632.344,0.198,0.000,0.316,0,0,fp
k2,-0.550,"[-1.767, 0.667]",1.217,-0.753,0.454,98,0.200,385788632.344,0.198,0.000,-0.550,0,0,fp
k3,0.150,"[-0.669, 0.97]",0.820,0.306,0.761,98,0.200,385788632.344,0.198,0.000,0.150,0,0,fp
k4,-0.292,"[-1.138, 0.554]",0.846,-0.575,0.567,98,0.200,385788632.344,0.198,0.000,-0.292,0,0,fp
k5,-0.316,"[-1.382, 0.749]",1.065,-0.495,0.622,98,0.200,385788632.344,0.198,0.000,-0.316,0,0,fp
vot,0.183,,,,,98,0.200,385788632.344,0.198,0.167,0.016,0,0,fn
tt,-7.025,"[-17.049, 2.998]",10.024,-1.169,0.247,98,0.250,600911172.299,0.246,-1.000,-6.025,1,0,fn
c,-47.250,"[-116.539, 22.039]",69.289,-1.137,0.259,98,0.250,600911172.299,0.246,-6.000,-41.250,1,0,fn
s,-19.526,"[-47.701, 8.649]",28.175,-1.156,0.252,98,0.250,600911172.299,0.246,-3.000,-16.526,1,0,fn
k0,-14.164,"[-34.596, 6.268]",20.432,-1.156,0.252,98,0.250,600911172.299,0.246,0.000,-14.164,0,0,fp
k1,-3.520,"[-11.55, 4.51]",8.030,-0.731,0.467,98,0.250,600911172.299,0.246,0.000,-3.520,0,0,fp
k2,-8.006,"[-19.266, 3.253]",11.260,-1.186,0.240,98,0.250,600911172.299,0.246,0.000,-8.006,0,0,fp
k3,3.147,"[-2.787, 9.08]",5.934,0.885,0.380,98,0.250,600911172.299,0.246,0.000,3.147,0,0,fp
k4,2.078,"[-2.927, 7.083]",5.005,0.693,0.491,98,0.250,600911172.299,0.246,0.000,2.078,0,0,fp
k5,11.575,"[-5.252, 28.401]",16.826,1.147,0.255,98,0.250,600911172.299,0.246,0.000,11.575,0,0,fp
vot,0.149,,,,,98,0.250,600911172.299,0.246,0.167,-0.018,0,0,fn
