stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,24.281,1.727,0.000,76,0,9,3097990214.663,726960679.830
refined,30.935,1.727,0.000,76,0,9,3097990214.663,600911172.300
