stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.611,-6.631,-2.347,-1.903,0.738,-0.393,-0.766,-0.239,-0.572,1244443653.478,0.092
norefined,2,-1.091,-6.583,-2.418,-1.853,0.714,-0.387,-0.718,-0.246,-0.486,1016586112.685,0.166
norefined,3,-0.907,-6.581,-2.697,-1.639,0.733,-0.483,-0.489,-0.185,-0.324,899850085.328,0.138
norefined,4,-1.309,-6.515,-2.827,-1.515,0.683,-0.513,-0.325,-0.148,-0.183,818332108.073,0.201
norefined,5,-0.979,-6.514,-3.059,-1.339,0.742,-0.608,-0.149,-0.115,-0.073,761240556.533,0.150
norefined,6,-1.439,-6.467,-3.062,-1.279,0.668,-0.591,-0.062,-0.102,0.067,756449722.254,0.223
norefined,7,-0.993,-6.507,-3.195,-1.178,0.750,-0.653,0.011,-0.092,0.143,736644886.255,0.153
norefined,8,-1.465,-6.480,-3.114,-1.185,0.667,-0.606,0.019,-0.104,0.246,741534262.449,0.226
norefined,9,-1.003,-6.529,-3.220,-1.107,0.756,-0.658,0.069,-0.093,0.304,726960679.830,0.154
norefined,10,-1.474,-6.503,-3.122,-1.136,0.669,-0.609,0.057,-0.110,0.385,734027097.460,0.227
refined,11,-1.003,-6.529,-3.220,-1.107,0.756,-0.658,0.069,-0.093,0.304,726960679.830,0.154
refined,12,-1.089,-6.658,-2.836,-2.050,-0.092,-1.475,0.806,0.090,1.438,659814172.366,0.164
refined,13,-1.230,-7.763,-3.286,-2.180,-0.120,-1.557,0.636,0.326,1.514,653219914.139,0.158
refined,14,-1.391,-8.966,-3.778,-2.874,-0.224,-1.940,0.856,0.395,1.891,650296025.454,0.155
refined,15,-1.652,-10.797,-4.523,-3.725,-0.305,-2.372,1.116,0.456,2.319,647479004.770,0.153
refined,16,-1.951,-12.926,-5.386,-4.707,-0.396,-2.843,1.477,0.482,2.873,644932148.989,0.151
refined,17,-2.320,-15.510,-6.435,-5.787,-0.510,-3.354,1.863,0.514,3.522,642605162.731,0.150
refined,18,-2.808,-18.858,-7.800,-7.044,-0.691,-3.998,2.240,0.599,4.378,639513344.719,0.149
refined,19,-3.801,-25.509,-10.508,-9.066,-1.198,-5.160,2.663,0.872,6.021,629895007.395,0.149
refined,20,-7.025,-47.250,-19.526,-14.164,-3.520,-8.006,3.147,2.078,11.575,600911172.299,0.149
