stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.611,-6.631,-2.347,-1.903,0.738,-0.393,-0.766,-0.239,-0.572,946980539.595,0.092
norefined,2,-1.102,-6.573,-2.395,-1.880,0.706,-0.384,-0.743,-0.251,-0.536,623443549.424,0.168
norefined,3,-1.083,-6.493,-2.773,-1.671,0.685,-0.468,-0.534,-0.201,-0.488,498718474.115,0.167
norefined,4,-1.386,-6.380,-3.032,-1.506,0.635,-0.525,-0.329,-0.168,-0.436,448039417.300,0.217
norefined,5,-0.947,-6.404,-3.216,-1.413,0.683,-0.584,-0.238,-0.152,-0.449,482551615.926,0.148
norefined,6,-1.438,-6.349,-3.197,-1.413,0.643,-0.546,-0.214,-0.175,-0.405,436805559.586,0.226
norefined,7,-0.964,-6.400,-3.314,-1.361,0.697,-0.587,-0.173,-0.166,-0.423,473868835.844,0.151
norefined,8,-1.454,-6.353,-3.275,-1.373,0.655,-0.540,-0.165,-0.193,-0.379,433631182.496,0.229
norefined,9,-0.973,-6.413,-3.369,-1.336,0.711,-0.575,-0.141,-0.186,-0.399,470704265.854,0.152
norefined,10,-1.461,-6.369,-3.321,-1.355,0.667,-0.526,-0.140,-0.216,-0.357,432111200.408,0.229
refined,11,-1.461,-6.369,-3.321,-1.355,0.667,-0.526,-0.140,-0.216,-0.357,432111200.408,0.229
refined,12,-1.061,-5.754,-2.882,-0.983,0.546,-0.411,0.038,-0.479,-0.286,390875252.672,0.184
refined,13,-1.387,-7.468,-3.591,-1.273,0.403,-0.622,0.020,-0.312,-0.374,386364364.310,0.186
refined,14,-1.193,-6.526,-3.146,-1.151,0.336,-0.491,0.164,-0.312,-0.299,386236909.344,0.183
refined,15,-1.369,-7.459,-3.544,-1.274,0.317,-0.632,0.089,-0.269,-0.358,385940051.465,0.183
refined,16,-1.225,-6.715,-3.221,-1.186,0.318,-0.525,0.164,-0.300,-0.305,385961370.348,0.182
refined,17,-1.352,-7.382,-3.509,-1.267,0.312,-0.623,0.103,-0.270,-0.351,385844179.175,0.183
refined,18,-1.244,-6.815,-3.264,-1.199,0.316,-0.540,0.156,-0.295,-0.311,385846993.085,0.182
refined,19,-1.340,-7.317,-3.481,-1.259,0.312,-0.613,0.110,-0.272,-0.347,385791507.238,0.183
refined,20,-1.257,-6.883,-3.293,-1.207,0.316,-0.550,0.150,-0.292,-0.316,385788632.344,0.183
