stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,50.911,1.765,0.000,0,9,2334328255.155,221352867.145,57
refined,209.911,1.765,0.000,0,9,2334328255.155,57840071.237,57
