stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.471,"[-0.883, -0.058]",0.413,-1.938,0.062
norefined,c,-4.396,"[-7.27, -1.523]",2.873,-2.600,0.015
norefined,s,-2.523,"[-4.244, -0.803]",1.721,-2.492,0.019
norefined,k0,-0.400,"[-1.599, 0.799]",1.199,-0.567,0.575
norefined,k1,0.526,"[-0.855, 1.907]",1.381,0.647,0.523
norefined,k2,-0.007,"[-1.157, 1.143]",1.150,-0.011,0.991
norefined,k3,0.133,"[-0.828, 1.093]",0.961,0.234,0.816
norefined,k4,-0.121,"[-1.2, 0.958]",1.079,-0.191,0.850
norefined,k5,0.273,"[-0.704, 1.249]",0.976,0.474,0.639
refined,tt,-1.360,"[-1.942, -0.779]",0.581,-3.974,0.000
refined,c,-7.714,"[-10.906, -4.522]",3.192,-4.107,0.000
refined,s,-4.840,"[-6.99, -2.691]",2.150,-3.826,0.001
refined,k0,0.372,"[-0.443, 1.186]",0.814,0.775,0.444
refined,k1,1.078,"[-0.113, 2.269]",1.191,1.537,0.135
refined,k2,-0.162,"[-0.966, 0.643]",0.805,-0.341,0.736
refined,k3,0.312,"[-0.358, 0.982]",0.670,0.790,0.436
refined,k4,-0.965,"[-1.858, -0.071]",0.893,-1.835,0.077
refined,k5,-0.068,"[-0.754, 0.619]",0.686,-0.167,0.868
