stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.361,-5.383,-3.594,1.226,0.711,-0.161,-1.591,1.373,1.384,1378791189.594,0.253
norefined,2,-1.099,-5.617,-3.497,1.182,0.523,-0.247,-1.626,1.222,1.165,1104256525.931,0.196
norefined,3,-1.282,-5.795,-3.299,1.128,0.286,-0.333,-1.596,1.074,0.929,922365446.965,0.221
norefined,4,-0.966,-6.013,-3.138,1.089,0.153,-0.382,-1.558,0.933,0.744,782805695.624,0.161
norefined,5,-1.339,-6.077,-3.005,1.020,0.005,-0.425,-1.518,0.796,0.544,773344295.435,0.220
norefined,6,-0.871,-6.193,-3.008,0.970,-0.014,-0.422,-1.505,0.708,0.463,704445307.968,0.141
norefined,7,-1.344,-6.182,-2.940,0.929,-0.097,-0.435,-1.478,0.638,0.380,732611668.562,0.217
norefined,8,-0.867,-6.272,-2.985,0.873,-0.095,-0.424,-1.476,0.563,0.320,664919042.230,0.138
norefined,9,-1.352,-6.245,-2.935,0.836,-0.158,-0.427,-1.449,0.513,0.264,707554307.290,0.217
norefined,10,-0.873,-6.327,-2.993,0.781,-0.148,-0.413,-1.450,0.446,0.216,640783714.374,0.138
refined,11,-0.873,-6.327,-2.993,0.781,-0.148,-0.413,-1.450,0.446,0.216,640783714.374,0.138
refined,12,-1.150,-7.038,-3.725,-0.143,-0.608,0.226,-0.160,0.309,-0.164,517980290.244,0.163
refined,13,-1.279,-7.644,-4.081,-0.249,-0.512,0.385,-0.272,0.309,-0.196,511647732.571,0.167
refined,14,-1.417,-8.460,-4.526,-0.329,-0.469,0.402,-0.223,0.467,-0.278,509573959.510,0.167
refined,15,-1.495,-8.946,-4.797,-0.316,-0.376,0.438,-0.271,0.542,-0.339,508446068.644,0.167
refined,16,-1.607,-9.633,-5.166,-0.363,-0.353,0.449,-0.259,0.641,-0.397,507790354.403,0.167
refined,17,-1.664,-9.994,-5.367,-0.344,-0.278,0.466,-0.283,0.690,-0.442,507392500.824,0.167
refined,18,-1.759,-10.569,-5.678,-0.389,-0.270,0.466,-0.257,0.761,-0.482,507155881.331,0.166
refined,19,-1.785,-10.742,-5.775,-0.357,-0.198,0.478,-0.281,0.783,-0.511,507017462.112,0.166
refined,20,-1.874,-11.277,-6.065,-0.415,-0.216,0.468,-0.237,0.844,-0.540,506939604.182,0.166
