stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,39.459,1.727,0.000,76,0,9,4037206397.969,640783714.373
refined,51.842,1.727,0.000,76,0,9,4037206397.969,506939604.181
