stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.154,"[-2.089, -0.22]",0.935,-2.465,0.016
norefined,c,-5.673,"[-9.639, -1.707]",3.966,-2.855,0.006
norefined,s,-3.793,"[-6.607, -0.98]",2.813,-2.691,0.009
norefined,k0,-0.499,"[-1.46, 0.463]",0.961,-1.035,0.304
norefined,k1,-0.029,"[-0.972, 0.915]",0.943,-0.060,0.952
norefined,k2,0.638,"[-0.39, 1.666]",1.028,1.239,0.220
norefined,k3,1.259,"[-0.172, 2.689]",1.430,1.757,0.084
norefined,k4,-0.026,"[-1.063, 1.011]",1.037,-0.050,0.960
norefined,k5,0.145,"[-0.679, 0.969]",0.824,0.350,0.727
refined,tt,-0.546,"[-0.785, -0.307]",0.239,-4.565,0.000
refined,c,-2.938,"[-4.061, -1.814]",1.124,-5.219,0.000
refined,s,-1.214,"[-1.756, -0.672]",0.542,-4.468,0.000
refined,k0,0.419,"[0.004, 0.833]",0.414,2.017,0.048
refined,k1,-0.256,"[-0.656, 0.143]",0.400,-1.280,0.205
refined,k2,0.051,"[-0.286, 0.387]",0.336,0.300,0.765
refined,k3,0.064,"[-0.274, 0.402]",0.338,0.378,0.707
refined,k4,0.406,"[-0.056, 0.869]",0.462,1.754,0.084
refined,k5,0.156,"[-0.205, 0.517]",0.361,0.864,0.391
