stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.162,"[-2.7, 0.376]",1.538,-1.508,0.136
norefined,c,-5.573,"[-12.201, 1.055]",6.628,-1.678,0.098
norefined,s,-4.034,"[-8.854, 0.787]",4.820,-1.670,0.100
norefined,k0,-0.706,"[-2.263, 0.851]",1.557,-0.905,0.369
norefined,k1,-0.145,"[-1.595, 1.305]",1.450,-0.200,0.842
norefined,k2,0.645,"[-1.128, 2.417]",1.773,0.726,0.470
norefined,k3,1.142,"[-1.084, 3.368]",2.226,1.024,0.310
norefined,k4,-0.147,"[-1.757, 1.462]",1.610,-0.183,0.855
norefined,k5,0.114,"[-1.148, 1.376]",1.262,0.180,0.858
refined,tt,-0.201,"[-0.28, -0.122]",0.079,-5.095,0.000
refined,c,-1.169,"[-1.649, -0.689]",0.480,-4.865,0.000
refined,s,-0.458,"[-0.682, -0.233]",0.224,-4.074,0.000
refined,k0,0.188,"[-0.127, 0.502]",0.315,1.190,0.238
refined,k1,-0.173,"[-0.523, 0.176]",0.349,-0.990,0.326
refined,k2,-0.026,"[-0.327, 0.275]",0.301,-0.173,0.863
refined,k3,-0.140,"[-0.398, 0.118]",0.258,-1.086,0.281
refined,k4,0.304,"[-0.067, 0.675]",0.371,1.637,0.106
refined,k5,0.280,"[-0.025, 0.584]",0.304,1.833,0.071
