stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.137,-5.384,-3.131,-0.497,-0.123,-1.289,-1.212,0.680,-1.585,806963956.354,0.397
norefined,2,-1.676,-5.468,-3.263,-0.571,-0.162,-1.263,-1.208,0.649,-1.515,602049872.090,0.307
norefined,3,-1.202,-5.546,-3.355,-0.619,-0.198,-1.243,-1.184,0.632,-1.442,408805421.582,0.217
norefined,4,-1.098,-5.666,-3.281,-0.827,-0.323,-1.060,-0.933,0.486,-1.234,312422241.660,0.194
norefined,5,-1.052,-5.774,-3.192,-0.996,-0.418,-0.865,-0.659,0.315,-1.014,232474365.561,0.182
norefined,6,-0.739,-5.894,-3.150,-1.036,-0.450,-0.685,-0.446,0.183,-0.819,274958824.810,0.125
norefined,7,-1.225,-5.860,-3.096,-1.031,-0.384,-0.621,-0.445,0.187,-0.854,258832275.072,0.209
norefined,8,-0.741,-5.940,-3.134,-0.986,-0.395,-0.621,-0.451,0.210,-0.781,265068707.008,0.125
norefined,9,-1.228,-5.904,-3.083,-0.978,-0.328,-0.559,-0.448,0.209,-0.817,252358859.653,0.208
norefined,10,-0.744,-5.983,-3.121,-0.936,-0.339,-0.556,-0.454,0.229,-0.741,255893678.655,0.124
refined,11,-1.052,-5.774,-3.192,-0.996,-0.418,-0.865,-0.659,0.315,-1.014,232474365.561,0.182
refined,12,-0.514,-4.014,-1.595,0.492,0.869,1.058,0.042,-0.319,0.522,635218163.115,0.128
refined,13,-0.449,-2.656,-1.351,0.004,0.563,-0.079,0.066,0.057,0.111,146140766.099,0.169
refined,14,-0.565,-3.492,-1.720,-0.028,0.533,-0.046,-0.003,0.084,-0.013,122041106.977,0.162
refined,15,-0.720,-4.505,-2.179,-0.107,0.453,-0.007,-0.079,0.053,-0.094,111027737.115,0.160
refined,16,-0.890,-5.599,-2.667,-0.172,0.340,0.068,-0.169,0.005,-0.189,106787538.228,0.159
refined,17,-0.952,-5.996,-2.843,-0.194,0.301,0.098,-0.191,-0.004,-0.226,106537610.019,0.159
refined,18,-0.948,-5.972,-2.830,-0.198,0.310,0.097,-0.184,0.002,-0.220,106532929.375,0.159
refined,19,-0.950,-5.987,-2.837,-0.198,0.308,0.097,-0.185,0.001,-0.222,106532712.234,0.159
refined,20,-0.950,-5.984,-2.836,-0.198,0.309,0.097,-0.185,0.001,-0.221,106532699.308,0.159
